"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
1502,48.5,48.5,51.5,"Buochs NW","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Buochs sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Buochs verwirft die Neutralitätsinitiative, der Kanton Nidwalden stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Buochs_COA.svg/960px-CHE_Buochs_COA.svg.png"
1503,53.6,53.6,46.4,"Dallenwil NW","Ja zur Neutralitätsinitiative in Dallenwil: 53,6 Prozent. Dallenwil sagt wie der Kanton Nidwalden Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Dallenwil_COA.svg/500px-CHE_Dallenwil_COA.svg.png"
1504,58.4,58.4,41.6,"Emmetten NW","Emmetten hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 58,4 Prozent. Emmetten sagt wie der Kanton Nidwalden Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Emmetten_COA.svg/960px-CHE_Emmetten_COA.svg.png"
1505,45.3,45.3,54.7,"Ennetbürgen NW","54,7 Prozent der Stimmbürgerinnen und Stimmbürger von Ennetbürgen haben die Neutralitätsinitiative abgelehnt. Abweichung: Ennetbürgen verwirft die Neutralitätsinitiative, der Kanton Nidwalden stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Ennetburgen_COA.svg/960px-CHE_Ennetburgen_COA.svg.png"
1506,20.1,20.1,79.9,"Ennetmoos NW","79,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ennetmoos haben die Neutralitätsinitiative abgelehnt. Abweichung: Ennetmoos verwirft die Neutralitätsinitiative, der Kanton Nidwalden stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/CHE_Ennetmoos_COA.svg/960px-CHE_Ennetmoos_COA.svg.png"
1507,61.3,61.3,38.7,"Hergiswil NW","Ja zur Neutralitätsinitiative in Hergiswil NW: 61,3 Prozent. Hergiswil NW sagt wie der Kanton Nidwalden Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Hergiswil_COA.svg/960px-CHE_Hergiswil_COA.svg.png"
1508,16,16,84,"Oberdorf NW","Nein zur Neutralitätsinitiative in Oberdorf NW: 84 Prozent. Oberdorf NW verzeichnet im Kanton Nidwalden den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Oberdorf_NW_COA.svg/960px-CHE_Oberdorf_NW_COA.svg.png"
1509,64.7,64.7,35.3,"Stans NW","Stans hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 64,7 Prozent. Stans sagt wie der Kanton Nidwalden Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/CHE_Stans_COA.svg/960px-CHE_Stans_COA.svg.png"
1510,63.6,63.6,36.4,"Stansstad NW","Die Neutralitätsinitiative erreicht in Stansstad 63,6 Prozent Ja-Stimmen. Stansstad sagt wie der Kanton Nidwalden Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Stansstad_COA.svg/960px-CHE_Stansstad_COA.svg.png"
1511,89.9,89.9,10.1,"Wolfenschiessen NW","Wolfenschiessen stimmt der Neutralitätsinitiative mit 89,9 Prozent zu. Wolfenschiessen erzielt im Kanton Nidwalden den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Wolfenschiessen_COA.svg/960px-CHE_Wolfenschiessen_COA.svg.png"
1630,90.5,90.5,9.5,"Glarus Nord GL","Die Neutralitätsinitiative erreicht in Glarus Nord 90,5 Prozent Ja-Stimmen. Glarus Nord erzielt im Kanton Glarus den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Glarus_Nord_COA.svg/500px-CHE_Glarus_Nord_COA.svg.png"
1631,60.9,60.9,39.1,"Glarus Süd GL","In Glarus Süd ist die Neutralitätsinitiative mit 60,9 Prozent der Stimmen angenommen worden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/CHE_Glarus_S%C3%BCd_COA.svg/960px-CHE_Glarus_S%C3%BCd_COA.svg.png"
1632,81.7,81.7,18.3,"Glarus GL","In Glarus wird die Neutralitätsinitiative mit 81,7 Prozent angenommen. Glarus sagt Ja zur Neutralitätsinitiative, im Kanton Glarus überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Glarus_COA.svg/500px-CHE_Glarus_COA.svg.png"
1701,0.9,0.9,99.1,"Baar ZG","Nein zur Neutralitätsinitiative in Baar: 99,1 Prozent. Baar verzeichnet im Kanton Zug den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Baar_COA.svg/500px-CHE_Baar_COA.svg.png"
1702,46,46,54,"Cham ZG","54 Prozent der Stimmbürgerinnen und Stimmbürger von Cham haben die Neutralitätsinitiative abgelehnt. Abweichung: Cham verwirft die Neutralitätsinitiative, der Kanton Zug stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Cham_ZG_COA.svg/500px-CHE_Cham_ZG_COA.svg.png"
1703,39.9,39.9,60.1,"Hünenberg ZG","Mit 60,1 Prozent wird die Neutralitätsinitiative in Hünenberg verworfen. Abweichung: Hünenberg verwirft die Neutralitätsinitiative, der Kanton Zug stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_H%C3%BCnenberg_COA.svg/500px-CHE_H%C3%BCnenberg_COA.svg.png"
1704,34.1,34.1,65.9,"Menzingen ZG","Nein zur Neutralitätsinitiative in Menzingen: 65,9 Prozent. Abweichung: Menzingen verwirft die Neutralitätsinitiative, der Kanton Zug stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Menzingen_COA.svg/500px-CHE_Menzingen_COA.svg.png"
1705,91.9,91.9,8.1,"Neuheim ZG","In Neuheim wird die Neutralitätsinitiative mit 91,9 Prozent angenommen. Neuheim erzielt im Kanton Zug den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Neuheim_COA.svg/500px-CHE_Neuheim_COA.svg.png"
1706,50.4,50.4,49.6,"Oberägeri ZG","Oberägeri stimmt der Neutralitätsinitiative mit 50,4 Prozent zu. Oberägeri sagt wie der Kanton Zug Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Ober%C3%A4geri_Wappen.svg/330px-Ober%C3%A4geri_Wappen.svg.png"
1707,42.8,42.8,57.2,"Risch ZG","57,2 Prozent der Stimmbürgerinnen und Stimmbürger von Risch sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Risch verwirft die Neutralitätsinitiative, der Kanton Zug stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Wappen_Risch_Rotkreuz.svg/500px-Wappen_Risch_Rotkreuz.svg.png"
1708,60.8,60.8,39.2,"Steinhausen ZG","Steinhausen stimmt der Neutralitätsinitiative mit 60,8 Prozent zu. Steinhausen sagt wie der Kanton Zug Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Steinhausen_Wappen.svg/330px-Steinhausen_Wappen.svg.png"
1709,63.9,63.9,36.1,"Unterägeri ZG","Unterägeri hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 63,9 Prozent. Unterägeri sagt wie der Kanton Zug Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Unter%C3%A4geri_COA.svg/500px-CHE_Unter%C3%A4geri_COA.svg.png"
1710,53.3,53.3,46.7,"Walchwil ZG","Walchwil stimmt der Neutralitätsinitiative mit 53,3 Prozent zu. Walchwil sagt wie der Kanton Zug Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Walchwil_COA.svg/960px-CHE_Walchwil_COA.svg.png"
1711,58.5,58.5,41.5,"Zug ZG","In Zug wird die Neutralitätsinitiative mit 58,5 Prozent angenommen. Zug sagt wie der Kanton Zug Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Zug_ZG_COA.svg/500px-CHE_Zug_ZG_COA.svg.png"
2008,99.4,99.4,0.6,"Châtillon FR","In Châtillon FR wird die Neutralitätsinitiative mit 99,4 Prozent angenommen. Châtillon FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/7/71/Ch%C3%A2tillon.png"
2011,68.6,68.6,31.4,"Cugy FR","Die Neutralitätsinitiative erreicht in Cugy FR 68,6 Prozent Ja-Stimmen. Cugy FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Cugy_FR_COA.svg/960px-CHE_Cugy_FR_COA.svg.png"
2022,59.5,59.5,40.5,"Gletterens FR","Gletterens stimmt der Neutralitätsinitiative mit 59,5 Prozent zu. Gletterens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Gletterens_COA.svg/500px-CHE_Gletterens_COA.svg.png"
2025,30.7,30.7,69.3,"Lully FR","Nein zur Neutralitätsinitiative in Lully FR: 69,3 Prozent. Sowohl Lully FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Lully_FR_COA.svg/250px-CHE_Lully_FR_COA.svg.png"
2029,19.7,19.7,80.3,"Montagny FR","80,3 Prozent der Stimmbürgerinnen und Stimmbürger von Montagny FR haben die Neutralitätsinitiative abgelehnt. Sowohl Montagny FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Montagny_COA.svg/960px-CHE_Montagny_COA.svg.png"
2035,54,54,46,"Nuvilly FR","Nuvilly hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 54 Prozent. Nuvilly sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Nuvilly_COA.svg/250px-CHE_Nuvilly_COA.svg.png"
2038,37.5,37.5,62.5,"Prévondavaux FR","62,5 Prozent der Stimmbürgerinnen und Stimmbürger von Prévondavaux haben die Neutralitätsinitiative abgelehnt. Sowohl Prévondavaux als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Pr%C3%A9vondavaux-coat_of_arms.svg/500px-Pr%C3%A9vondavaux-coat_of_arms.svg.png"
2041,81.4,81.4,18.6,"Saint-Aubin FR","Ja zur Neutralitätsinitiative in Saint-Aubin FR: 81,4 Prozent. Saint-Aubin FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/Saint-Aubin-coat_of_arms.svg/500px-Saint-Aubin-coat_of_arms.svg.png"
2043,1.4,1.4,98.6,"Sévaz FR","In Sévaz ist die Neutralitätsinitiative mit 98,6 Prozent der Stimmen gescheitert. Sowohl Sévaz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_S%C3%A9vaz_COA.svg/960px-CHE_S%C3%A9vaz_COA.svg.png"
2044,39.7,39.7,60.3,"Surpierre FR","60,3 Prozent der Stimmbürgerinnen und Stimmbürger von Surpierre sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Surpierre als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Surpierre_COA.svg/500px-CHE_Surpierre_COA.svg.png"
2045,18.6,18.6,81.4,"Vallon FR","In Vallon ist die Neutralitätsinitiative mit 81,4 Prozent der Stimmen gescheitert. Sowohl Vallon als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Vallon_COA.svg/500px-CHE_Vallon_COA.svg.png"
2050,82.3,82.3,17.7,"Les Montets FR","Mit 82,3 Prozent befürworten die Stimmberechtigten von Les Montets die Neutralitätsinitiative. Les Montets sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Les_Montets_COA.svg/250px-CHE_Les_Montets_COA.svg.png"
2051,36.6,36.6,63.4,"Delley-Portalban FR","63,4 Prozent der Stimmbürgerinnen und Stimmbürger von Delley-Portalban haben die Neutralitätsinitiative abgelehnt. Sowohl Delley-Portalban als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Delley-Portalban_COA.svg/500px-CHE_Delley-Portalban_COA.svg.png"
2053,22.3,22.3,77.7,"Belmont-Broye FR","Nein zur Neutralitätsinitiative in Belmont-Broye: 77,7 Prozent. Sowohl Belmont-Broye als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/CHE_Belmont-Broye_COA.svg/500px-CHE_Belmont-Broye_COA.svg.png"
2054,49.8,49.8,50.2,"Estavayer FR","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Estavayer haben die Neutralitätsinitiative abgelehnt. Sowohl Estavayer als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Estavayer_COA.svg/250px-CHE_Estavayer_COA.svg.png"
2055,62.9,62.9,37.1,"Cheyres-Châbles FR","Mit 62,9 Prozent befürworten die Stimmberechtigten von Cheyres-Châbles die Neutralitätsinitiative. Cheyres-Châbles sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Cheyres-Ch%C3%A2bles_COA.svg/250px-CHE_Cheyres-Ch%C3%A2bles_COA.svg.png"
2056,42.1,42.1,57.9,"Fétigny-Ménières FR","In Fétigny-Ménières ist die Neutralitätsinitiative mit 57,9 Prozent der Stimmen gescheitert. Sowohl Fétigny-Ménières als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg/500px-CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg.png"
2063,86.4,86.4,13.6,"Billens-Hennens FR","Billens-Hennens hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 86,4 Prozent. Billens-Hennens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Billens-Hennens_COA.svg/250px-CHE_Billens-Hennens_COA.svg.png"
2067,72.1,72.1,27.9,"Le Châtelard FR","In Le Châtelard wird die Neutralitätsinitiative mit 72,1 Prozent angenommen. Le Châtelard sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Le_Ch%C3%A2telard_FR_COA.svg/500px-CHE_Le_Ch%C3%A2telard_FR_COA.svg.png"
2068,51.2,51.2,48.8,"Châtonnaye FR","Mit 51,2 Prozent befürworten die Stimmberechtigten von Châtonnaye die Neutralitätsinitiative. Châtonnaye sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Ch%C3%A2tonnaye-coat_of_arms.svg/500px-Ch%C3%A2tonnaye-coat_of_arms.svg.png"
2079,42.2,42.2,57.8,"Grangettes FR","Nein zur Neutralitätsinitiative in Grangettes: 57,8 Prozent. Sowohl Grangettes als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Grangettes-coat_of_arms.svg/500px-Grangettes-coat_of_arms.svg.png"
2086,97,97,3,"Massonnens FR","Die Neutralitätsinitiative erreicht in Massonnens 97 Prozent Ja-Stimmen. Massonnens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Massonnens_COA.svg/500px-CHE_Massonnens_COA.svg.png"
2087,78.8,78.8,21.2,"Mézières FR","Mit 78,8 Prozent befürworten die Stimmberechtigten von Mézières FR die Neutralitätsinitiative. Mézières FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg/500px-M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg.png"
2096,26.2,26.2,73.8,"Romont FR","Mit 73,8 Prozent wird die Neutralitätsinitiative in Romont FR verworfen. Sowohl Romont FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Romont_FR_COA.svg/500px-CHE_Romont_FR_COA.svg.png"
2097,16.8,16.8,83.2,"Rue FR","Nein zur Neutralitätsinitiative in Rue: 83,2 Prozent. Sowohl Rue als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Rue_COA.svg/500px-CHE_Rue_COA.svg.png"
2099,43.5,43.5,56.5,"Siviriez FR","In Siviriez ist die Neutralitätsinitiative mit 56,5 Prozent der Stimmen gescheitert. Sowohl Siviriez als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Siviriez_COA.svg/960px-CHE_Siviriez_COA.svg.png"
2102,45.3,45.3,54.7,"Ursy FR","54,7 Prozent der Stimmbürgerinnen und Stimmbürger von Ursy haben die Neutralitätsinitiative abgelehnt. Sowohl Ursy als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Ursy_COA.svg/960px-CHE_Ursy_COA.svg.png"
2113,60.4,60.4,39.6,"Vuisternens-devant-Romont FR","Die Neutralitätsinitiative erreicht in Vuisternens-devant-Romont 60,4 Prozent Ja-Stimmen. Vuisternens-devant-Romont sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Vuisternens-devant-Romont_COA.svg/250px-CHE_Vuisternens-devant-Romont_COA.svg.png"
2114,84.1,84.1,15.9,"Villorsonnens FR","Die Neutralitätsinitiative erreicht in Villorsonnens 84,1 Prozent Ja-Stimmen. Villorsonnens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Villorsonnens_COA.svg/500px-CHE_Villorsonnens_COA.svg.png"
2115,62.3,62.3,37.7,"Torny FR","Torny stimmt der Neutralitätsinitiative mit 62,3 Prozent zu. Torny sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Torny-coat_of_arms.svg/500px-Torny-coat_of_arms.svg.png"
2117,48,48,52,"Villaz FR","Nein zur Neutralitätsinitiative in Villaz: 52 Prozent. Sowohl Villaz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Villaz_FR_COA.svg/500px-CHE_Villaz_FR_COA.svg.png"
2121,35.4,35.4,64.6,"Haut-Intyamon FR","64,6 Prozent der Stimmbürgerinnen und Stimmbürger von Haut-Intyamon haben die Neutralitätsinitiative abgelehnt. Sowohl Haut-Intyamon als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Haut-Intyamon-coat_of_arms.svg/500px-Haut-Intyamon-coat_of_arms.svg.png"
2122,35.2,35.2,64.8,"Pont-en-Ogoz FR","In Pont-en-Ogoz ist die Neutralitätsinitiative mit 64,8 Prozent der Stimmen gescheitert. Sowohl Pont-en-Ogoz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Blason_ville_ch_Pont-en-Ogoz.svg/960px-Blason_ville_ch_Pont-en-Ogoz.svg.png"
2123,62.9,62.9,37.1,"Botterens FR","Botterens hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,9 Prozent. Botterens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Botterens_COA.svg/960px-CHE_Botterens_COA.svg.png"
2124,48.6,48.6,51.4,"Broc FR","In Broc ist die Neutralitätsinitiative mit 51,4 Prozent der Stimmen gescheitert. Sowohl Broc als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Broc_COA.svg/500px-CHE_Broc_COA.svg.png"
2125,64.1,64.1,35.9,"Bulle FR","Die Neutralitätsinitiative erreicht in Bulle 64,1 Prozent Ja-Stimmen. Bulle sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Bulle_COA.svg/500px-CHE_Bulle_COA.svg.png"
2128,64.8,64.8,35.2,"Châtel-sur-Montsalvens FR","Mit 64,8 Prozent befürworten die Stimmberechtigten von Châtel-sur-Montsalvens die Neutralitätsinitiative. Châtel-sur-Montsalvens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg/500px-CHE_Ch%C3%A2tel-sur-Montsalvens_COA.svg.png"
2129,40,40,60,"Corbières FR","In Corbières ist die Neutralitätsinitiative mit 60 Prozent der Stimmen gescheitert. Sowohl Corbières als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Corbi%C3%A8res_COA.svg/960px-CHE_Corbi%C3%A8res_COA.svg.png"
2130,5.9,5.9,94.1,"Crésuz FR","In Crésuz ist die Neutralitätsinitiative mit 94,1 Prozent der Stimmen gescheitert. Sowohl Crésuz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Cr%C3%A9suz-coat_of_arms.svg/500px-Cr%C3%A9suz-coat_of_arms.svg.png"
2131,63.3,63.3,36.7,"Echarlens FR","In Echarlens ist die Neutralitätsinitiative mit 63,3 Prozent der Stimmen angenommen worden. Echarlens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Echarlens_COA.svg/960px-CHE_Echarlens_COA.svg.png"
2134,46.5,46.5,53.5,"Grandvillard FR","In Grandvillard ist die Neutralitätsinitiative mit 53,5 Prozent der Stimmen gescheitert. Sowohl Grandvillard als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Grandvillard-coat_of_arms.svg/500px-Grandvillard-coat_of_arms.svg.png"
2135,0.5,0.5,99.5,"Greyerz FR","99,5 Prozent der Stimmbürgerinnen und Stimmbürger von Greyerz sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Greyerz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Gruy%C3%A8res_COA.svg/500px-CHE_Gruy%C3%A8res_COA.svg.png"
2137,98.4,98.4,1.6,"Hauteville FR","Ja zur Neutralitätsinitiative in Hauteville: 98,4 Prozent. Hauteville sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Hauteville-coat_of_arms.svg/500px-Hauteville-coat_of_arms.svg.png"
2138,20.9,20.9,79.1,"Jaun FR","Mit 79,1 Prozent wird die Neutralitätsinitiative in Jaun verworfen. Sowohl Jaun als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Wappen_Jaun.svg/500px-Wappen_Jaun.svg.png"
2140,40,40,60,"Marsens FR","In Marsens ist die Neutralitätsinitiative mit 60 Prozent der Stimmen gescheitert. Sowohl Marsens als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Marsens_COA.svg/250px-CHE_Marsens_COA.svg.png"
2143,67.1,67.1,32.9,"Morlon FR","Morlon stimmt der Neutralitätsinitiative mit 67,1 Prozent zu. Morlon sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Morlon-coat_of_arms.svg/500px-Morlon-coat_of_arms.svg.png"
2145,86.2,86.2,13.8,"Le Pâquier FR","Ja zur Neutralitätsinitiative in Le Pâquier FR: 86,2 Prozent. Le Pâquier FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Le_P%C3%A2quier_COA.svg/500px-CHE_Le_P%C3%A2quier_COA.svg.png"
2147,42.4,42.4,57.6,"Pont-la-Ville FR","57,6 Prozent der Stimmbürgerinnen und Stimmbürger von Pont-la-Ville haben die Neutralitätsinitiative abgelehnt. Sowohl Pont-la-Ville als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Wappen_Freiburg_matt.svg/500px-Wappen_Freiburg_matt.svg.png"
2148,29.5,29.5,70.5,"Riaz FR","In Riaz ist die Neutralitätsinitiative mit 70,5 Prozent der Stimmen gescheitert. Sowohl Riaz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Riaz-coat_of_arms.svg/500px-Riaz-coat_of_arms.svg.png"
2149,72.4,72.4,27.6,"La Roche FR","Mit 72,4 Prozent befürworten die Stimmberechtigten von La Roche die Neutralitätsinitiative. La Roche sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/La_Roche-coat_of_arms.svg/500px-La_Roche-coat_of_arms.svg.png"
