"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
386,46.5,46.5,53.5,"Dotzigen (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Dotzigen. Les habitants ont refusé le texte à 53,5 pour cent. Dotzigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Dotzigen_BE_COA.svg/500px-CHE_Dotzigen_BE_COA.svg.png"
387,68.5,68.5,31.5,"Longeau (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 68,5 pour cent de oui à Longeau. Longeau a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Lengnau_BE_COA.svg/500px-CHE_Lengnau_BE_COA.svg.png"
388,47.4,47.4,52.6,"Leuzigen (BE)","La population de Leuzigen rejette à 52,6 pour cent des voix l'initiative ""pour une alimentation sûre"". Leuzigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Leuzigen_COA.svg/500px-CHE_Leuzigen_COA.svg.png"
390,42.9,42.9,57.1,"Meinisberg (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Meinisberg. Les citoyens de la commune ont refusé le texte à 57,1 pour cent. Meinisberg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Meinisberg_COA.svg/500px-CHE_Meinisberg_COA.svg.png"
391,75.7,75.7,24.3,"Oberwil bei Büren (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Oberwil bei Büren par 75,7 pour cent des votants. Oberwil bei Büren a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Oberwil_bei_B%C3%BCren_COA.svg/960px-CHE_Oberwil_bei_B%C3%BCren_COA.svg.png"
392,73.1,73.1,26.9,"Perles (BE)","La population de Perles approuve à 73,1 pour cent l'initiative ""pour une alimentation sûre"". Perles a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Pieterlen_COA.svg/500px-CHE_Pieterlen_COA.svg.png"
393,96.9,96.9,3.1,"Rüti bei Büren (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 96,9 pour cent de oui à Rüti bei Büren. Rüti bei Büren a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg/500px-CHE_R%C3%BCti_bei_B%C3%BCren_COA.svg.png"
394,71.7,71.7,28.3,"Wengi (BE)","La population de Wengi approuve à 71,7 pour cent l'initiative ""pour une alimentation sûre"". Wengi a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/CHE_Wengi_COA.svg/500px-CHE_Wengi_COA.svg.png"
401,23.5,23.5,76.5,"Aefligen (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Aefligen. Les habitants ont refusé le texte à 76,5 pour cent. Aefligen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Aefligen_COA.svg/500px-CHE_Aefligen_COA.svg.png"
402,73,73,27,"Alchenstorf (BE)","La population d'Alchenstorf approuve à 73 pour cent l'initiative ""pour une alimentation sûre"". Alchenstorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Alchenstorf_COA.svg/500px-CHE_Alchenstorf_COA.svg.png"
403,21.6,21.6,78.4,"Bäriswil (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Bäriswil. Ils ont refusé le texte à 78,4 pour cent. Bäriswil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_B%C3%A4riswil_COA.svg/500px-CHE_B%C3%A4riswil_COA.svg.png"
404,70.5,70.5,29.5,"Berthoud (BE)","A Berthoud, les habitants disent oui à 70,5 pour cent à l'initiative ""pour une alimentation sûre"". Berthoud a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Burgdorf_BE_COA.svg/500px-CHE_Burgdorf_BE_COA.svg.png"
405,50,50,50,"Ersigen (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 50 pour cent à Ersigen. Ersigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Ersigen_COA.svg/500px-CHE_Ersigen_COA.svg.png"
406,64.6,64.6,35.4,"Hasle bei Burgdorf (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Hasle bei Burgdorf par 64,6 pour cent des votants. Hasle bei Burgdorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Hasle_bei_Burgdorf_COA.svg/500px-CHE_Hasle_bei_Burgdorf_COA.svg.png"
407,35.6,35.6,64.4,"Heimiswil (BE)","A Heimiswil, les citoyens rejettent à 64,4 pour cent l'initiative ""pour une alimentation sûre"". Heimiswil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Heimiswil_COA.svg/500px-CHE_Heimiswil_COA.svg.png"
409,39.8,39.8,60.2,"Hindelbank (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Hindelbank. Les habitants ont refusé le texte à 60,2 pour cent. Hindelbank a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Hindelbank_COA.svg/500px-CHE_Hindelbank_COA.svg.png"
410,51.3,51.3,48.7,"Höchstetten (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 51,3 pour cent de oui à Höchstetten. Höchstetten a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_H%C3%B6chstetten_COA.svg/500px-CHE_H%C3%B6chstetten_COA.svg.png"
411,31.3,31.3,68.7,"Kernenried (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Kernenried. Ils ont refusé le texte à 68,7 pour cent. Kernenried a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Kernenried_COA.svg/500px-CHE_Kernenried_COA.svg.png"
412,10.4,10.4,89.6,"Kirchberg (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Kirchberg (BE). Les citoyens de la commune ont refusé le texte à 89,6 pour cent. Kirchberg (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Kirchberg_BE_COA.svg/960px-CHE_Kirchberg_BE_COA.svg.png"
413,53,53,47,"Koppigen (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Koppigen par 53 pour cent des votants. Koppigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Koppigen_COA.svg/500px-CHE_Koppigen_COA.svg.png"
414,11.5,11.5,88.5,"Krauchthal (BE)","A Krauchthal, les citoyens rejettent à 88,5 pour cent l'initiative ""pour une alimentation sûre"". Krauchthal a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Krauchthal_COA.svg/500px-CHE_Krauchthal_COA.svg.png"
415,83.9,83.9,16.1,"Lyssach (BE)","Lyssach dit oui à 83,9 pour cent à l'initiative ""pour une alimentation sûre"". Lyssach a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Lyssach_COA.svg/500px-CHE_Lyssach_COA.svg.png"
418,31.8,31.8,68.2,"Oberburg (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens d'Oberburg. Ils ont refusé le texte à 68,2 pour cent. Oberburg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Oberburg_COA.svg/960px-CHE_Oberburg_COA.svg.png"
420,58.4,58.4,41.6,"Rüdtligen-Alchenflüh (BE)","Les habitants de Rüdtligen-Alchenflüh acceptent à 58,4 pour cent l'initiative ""pour une alimentation sûre"". Rüdtligen-Alchenflüh a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg/500px-CHE_R%C3%BCdtligen-Alchenfl%C3%BCh_COA.svg.png"
421,27.5,27.5,72.5,"Rumendingen (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 72,5 pour cent à Rumendingen. Rumendingen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Rumendingen_COA.svg/500px-CHE_Rumendingen_COA.svg.png"
422,8.8,8.8,91.2,"Rüti bei Lyssach (BE)","A Rüti bei Lyssach, les citoyens rejettent à 91,2 pour cent l'initiative ""pour une alimentation sûre"". Rüti bei Lyssach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_R%C3%BCti_bei_Lyssach_COA.svg/500px-CHE_R%C3%BCti_bei_Lyssach_COA.svg.png"
423,40.6,40.6,59.4,"Willadingen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Willadingen. Ils ont refusé le texte à 59,4 pour cent. Willadingen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Willadingen_COA.svg/500px-CHE_Willadingen_COA.svg.png"
424,38.7,38.7,61.3,"Wynigen (BE)","A Wynigen, les citoyens rejettent à 61,3 pour cent l'initiative ""pour une alimentation sûre"". Wynigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Wynigen_COA.svg/960px-CHE_Wynigen_COA.svg.png"
431,43.1,43.1,56.9,"Corgémont (BE)","A Corgémont, les citoyens rejettent à 56,9 pour cent l'initiative ""pour une alimentation sûre"". Corgémont a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Corg%C3%A9mont_COA.svg/500px-CHE_Corg%C3%A9mont_COA.svg.png"
432,26.4,26.4,73.6,"Cormoret (BE)","A Cormoret, les citoyens rejettent à 73,6 pour cent l'initiative ""pour une alimentation sûre"". Cormoret a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/CHE_Cormoret_COA.svg/500px-CHE_Cormoret_COA.svg.png"
433,52.9,52.9,47.1,"Cortébert (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 52,9 pour cent de oui à Cortébert. Cortébert a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Cort%C3%A9bert_COA.svg/500px-CHE_Cort%C3%A9bert_COA.svg.png"
434,94,94,6,"Courtelary (BE)","A Courtelary, les habitants disent oui à 94 pour cent à l'initiative ""pour une alimentation sûre"". Courtelary a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Courtelary_COA.svg/500px-CHE_Courtelary_COA.svg.png"
435,93.6,93.6,6.4,"La Ferrière (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à La Ferrière par 93,6 pour cent des votants. La Ferrière a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_La_Ferri%C3%A8re_COA.svg/500px-CHE_La_Ferri%C3%A8re_COA.svg.png"
437,39.8,39.8,60.2,"Mont-Tramelan (BE)","Les habitants de Mont-Tramelan s'opposent à l'initiative ""pour une alimentation sûre"" par 60,2 pour cent des voix. Mont-Tramelan a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Mont-Tramelan_COA.svg/500px-CHE_Mont-Tramelan_COA.svg.png"
438,11.6,11.6,88.4,"Orvin (BE)","Les habitants d'Orvin s'opposent à l'initiative ""pour une alimentation sûre"" par 88,4 pour cent des voix. Orvin a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Orvin_COA.svg/500px-CHE_Orvin_COA.svg.png"
441,79.4,79.4,20.6,"Renan (BE)","Les habitants de Renan (BE) soutiennent à 79,4 pour cent l'initiative ""pour une alimentation sûre"". Renan (BE) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Renan_COA.svg/500px-CHE_Renan_COA.svg.png"
442,49.1,49.1,50.9,"Romont (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Romont (BE). Ils ont refusé le texte à 50,9 pour cent. Romont (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Romont_BE_COA.svg/500px-CHE_Romont_BE_COA.svg.png"
443,58.7,58.7,41.3,"Saint-Imier (BE)","A Saint-Imier, les habitants disent oui à 58,7 pour cent à l'initiative ""pour une alimentation sûre"". Saint-Imier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Imier_COA.svg/500px-CHE_Saint-Imier_COA.svg.png"
444,33.3,33.3,66.7,"Sonceboz-Sombeval (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Sonceboz-Sombeval. Ils ont refusé le texte à 66,7 pour cent. Sonceboz-Sombeval a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Sonceboz-Sombeval_COA.svg/500px-CHE_Sonceboz-Sombeval_COA.svg.png"
445,92.6,92.6,7.4,"Sonvilier (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 92,6 pour cent de oui à Sonvilier. Sonvilier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Sonvilier_COA.svg/500px-CHE_Sonvilier_COA.svg.png"
446,81.8,81.8,18.2,"Tramelan (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 81,8 pour cent de oui à Tramelan. Tramelan a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Tramelan_COA.svg/500px-CHE_Tramelan_COA.svg.png"
448,59.4,59.4,40.6,"Villeret (BE)","La population de Villeret approuve à 59,4 pour cent l'initiative ""pour une alimentation sûre"". Villeret a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Villeret_COA.svg/500px-CHE_Villeret_COA.svg.png"
449,87.2,87.2,12.8,"Sauge (BE)","Les habitants de Sauge soutiennent à 87,2 pour cent l'initiative ""pour une alimentation sûre"". Sauge a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Sauge_COA.svg/500px-CHE_Sauge_COA.svg.png"
450,66.8,66.8,33.2,"Péry-La Heutte (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Péry-La Heutte par 66,8 pour cent des votants. Péry-La Heutte a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_P%C3%A9ry-La_Heutte_COA.svg/500px-CHE_P%C3%A9ry-La_Heutte_COA.svg.png"
491,27.3,27.3,72.7,"Brüttelen (BE)","Les habitants de Brüttelen s'opposent à l'initiative ""pour une alimentation sûre"" par 72,7 pour cent des voix. Brüttelen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Br%C3%BCttelen_COA.svg/500px-CHE_Br%C3%BCttelen_COA.svg.png"
492,59.3,59.3,40.7,"Cerlier (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 59,3 pour cent de oui à Cerlier. Cerlier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Erlach_COA.svg/500px-CHE_Erlach_COA.svg.png"
493,20.2,20.2,79.8,"Finsterhennen (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 79,8 pour cent à Finsterhennen. Finsterhennen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Finsterhennen_BE_COA.svg/500px-CHE_Finsterhennen_BE_COA.svg.png"
494,33.3,33.3,66.7,"Gals (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Gals. Ils ont refusé le texte à 66,7 pour cent. Gals a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Gals_COA.svg/500px-CHE_Gals_COA.svg.png"
495,53.1,53.1,46.9,"Champion (Gampelen) (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Champion (Gampelen) par 53,1 pour cent des votants. Champion (Gampelen) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Gampelen_COA.svg/500px-CHE_Gampelen_COA.svg.png"
496,64.6,64.6,35.4,"Anet (BE)","Les habitants d'Anet acceptent à 64,6 pour cent l'initiative ""pour une alimentation sûre"". Anet a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Ins_COA.svg/500px-CHE_Ins_COA.svg.png"
497,43.3,43.3,56.7,"Lüscherz (BE)","A Lüscherz, les citoyens rejettent à 56,7 pour cent l'initiative ""pour une alimentation sûre"". Lüscherz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_L%C3%BCscherz_COA.svg/500px-CHE_L%C3%BCscherz_COA.svg.png"
498,30,30,70,"Müntschemier (BE)","La population de Müntschemier rejette à 70 pour cent des voix l'initiative ""pour une alimentation sûre"". Müntschemier a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_M%C3%BCntschemier_COA.svg/500px-CHE_M%C3%BCntschemier_COA.svg.png"
499,56.5,56.5,43.5,"Siselen (BE)","Les habitants de Siselen soutiennent à 56,5 pour cent l'initiative ""pour une alimentation sûre"". Siselen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Siselen_COA.svg/500px-CHE_Siselen_COA.svg.png"
500,45.3,45.3,54.7,"Treiten (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Treiten. Les habitants ont refusé le texte à 54,7 pour cent. Treiten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Treiten_COA.svg/500px-CHE_Treiten_COA.svg.png"
501,85.2,85.2,14.8,"Tschugg (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 85,2 pour cent de oui à Tschugg. Tschugg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Tschugg_COA.svg/500px-CHE_Tschugg_COA.svg.png"
502,61.6,61.6,38.4,"Vinelz (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 61,6 pour cent de oui à Vinelz. Vinelz a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Vinelz_COA.svg/500px-CHE_Vinelz_COA.svg.png"
533,18.2,18.2,81.8,"Bätterkinden (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Bätterkinden. Les citoyens de la commune ont refusé le texte à 81,8 pour cent. Bätterkinden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_B%C3%A4tterkinden_COA.svg/500px-CHE_B%C3%A4tterkinden_COA.svg.png"
538,46.1,46.1,53.9,"Fraubrunnen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Fraubrunnen. Les citoyens de la commune ont refusé le texte à 53,9 pour cent. Fraubrunnen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Fraubrunnen_COA.svg/500px-CHE_Fraubrunnen_COA.svg.png"
540,43.9,43.9,56.1,"Jegenstorf (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Jegenstorf. Les habitants ont refusé le texte à 56,1 pour cent. Jegenstorf a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Jegenstorf_COA.svg/500px-CHE_Jegenstorf_COA.svg.png"
541,99.3,99.3,0.7,"Iffwil (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Iffwil par 99,3 pour cent des votants. Iffwil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Iffwil_COA.svg/500px-CHE_Iffwil_COA.svg.png"
543,24.9,24.9,75.1,"Mattstetten (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Mattstetten. Les habitants ont refusé le texte à 75,1 pour cent. Mattstetten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Mattstetten_COA.svg/500px-CHE_Mattstetten_COA.svg.png"
544,61.3,61.3,38.7,"Moosseedorf (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Moosseedorf par 61,3 pour cent des votants. Moosseedorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Moosseedorf_COA.svg/500px-CHE_Moosseedorf_COA.svg.png"
546,32.3,32.3,67.7,"Münchenbuchsee (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Münchenbuchsee. Les citoyens de la commune ont refusé le texte à 67,7 pour cent. Münchenbuchsee a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_M%C3%BCnchenbuchsee_COA.svg/500px-CHE_M%C3%BCnchenbuchsee_COA.svg.png"
551,98.6,98.6,1.4,"Urtenen-Schönbühl (BE)","Urtenen-Schönbühl dit oui à 98,6 pour cent à l'initiative ""pour une alimentation sûre"". Urtenen-Schönbühl a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg/500px-CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg.png"
552,79.6,79.6,20.4,"Utzenstorf (BE)","Utzenstorf dit oui à 79,6 pour cent à l'initiative ""pour une alimentation sûre"". Utzenstorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Utzenstorf_COA.svg/500px-CHE_Utzenstorf_COA.svg.png"
553,28.5,28.5,71.5,"Wiggiswil (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Wiggiswil. Les habitants ont refusé le texte à 71,5 pour cent. Wiggiswil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Wiggiswil_COA.svg/500px-CHE_Wiggiswil_COA.svg.png"
554,56.4,56.4,43.6,"Wiler bei Utzenstorf (BE)","Les habitants de Wiler bei Utzenstorf acceptent à 56,4 pour cent l'initiative ""pour une alimentation sûre"". Wiler bei Utzenstorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/CHE_Wiler_bei_Utzenstorf_COA.svg/500px-CHE_Wiler_bei_Utzenstorf_COA.svg.png"
556,46.7,46.7,53.3,"Zielebach (BE)","Les habitants de Zielebach s'opposent à l'initiative ""pour une alimentation sûre"" par 53,3 pour cent des voix. Zielebach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Zielebach_COA.svg/500px-CHE_Zielebach_COA.svg.png"
557,68.6,68.6,31.4,"Zuzwil (BE)","Les habitants de Zuzwil (BE) acceptent à 68,6 pour cent l'initiative ""pour une alimentation sûre"". Zuzwil (BE) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Zuzwil_BE_COA.svg/500px-CHE_Zuzwil_BE_COA.svg.png"
561,99.9,99.9,0.1,"Adelboden (BE)","La population d'Adelboden approuve à 99,9 pour cent l'initiative ""pour une alimentation sûre"". Adelboden a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Adelboden_COA.svg/500px-CHE_Adelboden_COA.svg.png"
562,51.3,51.3,48.7,"Aeschi bei Spiez (BE)","La population d'Aeschi bei Spiez approuve à 51,3 pour cent l'initiative ""pour une alimentation sûre"". Aeschi bei Spiez a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Aeschi_bei_Spiez_COA.svg/500px-CHE_Aeschi_bei_Spiez_COA.svg.png"
563,74.3,74.3,25.7,"Frutigen (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Frutigen par 74,3 pour cent des votants. Frutigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Frutigen_COA.svg/500px-CHE_Frutigen_COA.svg.png"
564,69.3,69.3,30.7,"Kandergrund (BE)","Les habitants de Kandergrund acceptent à 69,3 pour cent l'initiative ""pour une alimentation sûre"". Kandergrund a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Kandergrund_COA.svg/500px-CHE_Kandergrund_COA.svg.png"
565,48.7,48.7,51.3,"Kandersteg (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Kandersteg. Les citoyens de la commune ont refusé le texte à 51,3 pour cent. Kandersteg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Kandersteg_COA.svg/500px-CHE_Kandersteg_COA.svg.png"
566,50.6,50.6,49.4,"Krattigen (BE)","Les habitants de Krattigen soutiennent à 50,6 pour cent l'initiative ""pour une alimentation sûre"". Krattigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Krattigen_COA.svg/960px-CHE_Krattigen_COA.svg.png"
567,35,35,65,"Reichenbach im Kandertal (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Reichenbach im Kandertal. Les citoyens de la commune ont refusé le texte à 65 pour cent. Reichenbach im Kandertal a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Reichenbach_im_Kandertal_COA.svg/500px-CHE_Reichenbach_im_Kandertal_COA.svg.png"
