"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
2239,69.9,69.9,30.1,"Grolley-Ponthaux (FR)","Les habitants de Grolley-Ponthaux soutiennent à 69,9 pour cent l'initiative sur la neutralité. Grolley-Ponthaux a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Grolley-Ponthaux_COA.svg/960px-CHE_Grolley-Ponthaux_COA.svg.png"
2250,49.5,49.5,50.5,"Courgevaux (FR)","L'initiative sur la neutralité n'a pas convaincu à Courgevaux. Les citoyens de la commune ont refusé le texte à 50,5 pour cent. Courgevaux a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Courgevaux_FR_COA.svg/500px-CHE_Courgevaux_FR_COA.svg.png"
2254,62.3,62.3,37.7,"Courtepin (FR)","Les habitants de Courtepin soutiennent à 62,3 pour cent l'initiative sur la neutralité. Courtepin a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Courtepin2-coat_of_arms.svg/960px-Courtepin2-coat_of_arms.svg.png"
2257,46.4,46.4,53.6,"Cressier (FR)","Les habitants de Cressier (FR) s'opposent à l'initiative sur la neutralité par 53,6 pour cent des voix. Cressier (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Cressier_FR_COA.svg/500px-CHE_Cressier_FR_COA.svg.png"
2258,59,59,41,"Fräschels (FR)","La population de Fräschels approuve à 59 pour cent l'initiative sur la neutralité. Fräschels a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Fr%C3%A4schels_COA.svg/500px-CHE_Fr%C3%A4schels_COA.svg.png"
2261,55.1,55.1,44.9,"Greng (FR)","L'initiative sur la neutralité passe la rampe avec 55,1 pour cent de oui à Greng. Greng a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Wappen_Greng.svg/500px-Wappen_Greng.svg.png"
2262,48.5,48.5,51.5,"Cormondes (FR)","C'est non à l'initiative sur la neutralité à Cormondes. Les habitants ont refusé le texte à 51,5 pour cent. Cormondes a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Gurmels-coat_of_arms.svg/500px-Gurmels-coat_of_arms.svg.png"
2265,82.1,82.1,17.9,"Chiètres (FR)","La population de Chiètres (FR) approuve à 82,1 pour cent l'initiative sur la neutralité. Chiètres (FR) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Kerzers_COA.svg/960px-CHE_Kerzers_COA.svg.png"
2266,68,68,32,"Kleinbösingen (FR)","La population de Kleinbösingen approuve à 68 pour cent l'initiative sur la neutralité. Kleinbösingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Kleinb%C3%B6singen-coat_of_arms.svg/500px-Kleinb%C3%B6singen-coat_of_arms.svg.png"
2271,56.6,56.6,43.4,"Meyriez (FR)","L'initiative sur la neutralité est approuvée à Meyriez par 56,6 pour cent des votants. Meyriez a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Meyriez_COA.svg/960px-CHE_Meyriez_COA.svg.png"
2272,5,5,95,"Misery-Courtion (FR)","A Misery-Courtion, les citoyens rejettent à 95 pour cent l'initiative sur la neutralité. Misery-Courtion a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Misery-Courtion-coat_of_arms.svg/500px-Misery-Courtion-coat_of_arms.svg.png"
2274,50.1,50.1,49.9,"Montilier (FR)","Les habitants de Montilier soutiennent à 50,1 pour cent l'initiative sur la neutralité. Montilier a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Muntelier-coat_of_arms.svg/500px-Muntelier-coat_of_arms.svg.png"
2275,39.5,39.5,60.5,"Morat (FR)","L'initiative sur la neutralité est refusée à 60,5 pour cent à Morat. Morat a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Murten_FR_COA.svg/500px-CHE_Murten_FR_COA.svg.png"
2276,38,38,62,"Ried bei Kerzers (FR)","L'initiative sur la neutralité est refusée à 62 pour cent à Ried bei Kerzers. Ried bei Kerzers a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Ried_bei_Kerzers_COA.svg/500px-CHE_Ried_bei_Kerzers_COA.svg.png"
2284,38.7,38.7,61.3,"Mont-Vully (FR)","A Mont-Vully, les citoyens rejettent à 61,3 pour cent l'initiative sur la neutralité. Mont-Vully a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Mont-Vully_COA.svg/500px-CHE_Mont-Vully_COA.svg.png"
2292,44.1,44.1,55.9,"Brünisried (FR)","L'initiative sur la neutralité est refusée à 55,9 pour cent à Brünisried. Brünisried a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Br%C3%BCnisried_COA.svg/960px-CHE_Br%C3%BCnisried_COA.svg.png"
2293,28.1,28.1,71.9,"Guin (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Guin. Ils ont refusé le texte à 71,9 pour cent. Guin a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_D%C3%BCdingen_COA.svg/960px-CHE_D%C3%BCdingen_COA.svg.png"
2294,44.1,44.1,55.9,"Chevrilles (FR)","C'est non à l'initiative sur la neutralité à Chevrilles. Les habitants ont refusé le texte à 55,9 pour cent. Chevrilles a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Giffers_COA_Var.svg/500px-CHE_Giffers_COA_Var.svg.png"
2295,44.5,44.5,55.5,"Bösingen (FR)","La population de Bösingen rejette à 55,5 pour cent des voix l'initiative sur la neutralité. Bösingen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_B%C3%B6singen_COA.svg/960px-CHE_B%C3%B6singen_COA.svg.png"
2296,32.8,32.8,67.2,"Heitenried (FR)","A Heitenried, les citoyens rejettent à 67,2 pour cent l'initiative sur la neutralité. Heitenried a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Heitenried_COA.svg/500px-CHE_Heitenried_COA.svg.png"
2299,17,17,83,"Planfayon (FR)","C'est non à l'initiative sur la neutralité à Planfayon. Les habitants ont refusé le texte à 83 pour cent. Planfayon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Plaffeien_COA.svg/250px-CHE_Plaffeien_COA.svg.png"
2300,64.6,64.6,35.4,"Plasselb (FR)","Plasselb dit oui à 64,6 pour cent à l'initiative sur la neutralité. Plasselb a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Plasselb_COA_02.svg/500px-CHE_Plasselb_COA_02.svg.png"
2301,87.6,87.6,12.4,"Dirlaret (FR)","Les habitants de Dirlaret soutiennent à 87,6 pour cent l'initiative sur la neutralité. Dirlaret a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Rechthalten_COA.svg/960px-CHE_Rechthalten_COA.svg.png"
2303,62.8,62.8,37.2,"Saint-Silvestre (FR)","La population de Saint-Silvestre approuve à 62,8 pour cent l'initiative sur la neutralité. Saint-Silvestre a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/St._Silvester-coat_of_arms.svg/500px-St._Silvester-coat_of_arms.svg.png"
2304,48.6,48.6,51.4,"Saint-Ours (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Saint-Ours. Ils ont refusé le texte à 51,4 pour cent. Saint-Ours a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/St._Ursen-coat_of_arms.svg/500px-St._Ursen-coat_of_arms.svg.png"
2305,95.1,95.1,4.9,"Schmitten (FR)","Schmitten (FR) dit oui à 95,1 pour cent à l'initiative sur la neutralité. Schmitten (FR) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Schmitten_FR_COA.svg/500px-CHE_Schmitten_FR_COA.svg.png"
2306,51.6,51.6,48.4,"Tavel (FR)","Les habitants de Tavel soutiennent à 51,6 pour cent l'initiative sur la neutralité. Tavel a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Tafers_COA.svg/500px-CHE_Tafers_COA.svg.png"
2307,2.1,2.1,97.9,"Tinterin (FR)","Les habitants de Tinterin s'opposent à l'initiative sur la neutralité par 97,9 pour cent des voix. Tinterin a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Tentlingen-coat_of_arms.svg/500px-Tentlingen-coat_of_arms.svg.png"
2308,59.6,59.6,40.4,"Ueberstorf (FR)","A Ueberstorf, les habitants disent oui à 59,6 pour cent à l'initiative sur la neutralité. Ueberstorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Ueberstorf-blason.png/500px-Ueberstorf-blason.png"
2309,70.8,70.8,29.2,"Wünnewil-Flamatt (FR)","L'initiative sur la neutralité passe la rampe avec 70,8 pour cent de oui à Wünnewil-Flamatt. Wünnewil-Flamatt a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_W%C3%BCnnewil-Flamatt_COA.svg/960px-CHE_W%C3%BCnnewil-Flamatt_COA.svg.png"
2321,56.9,56.9,43.1,"Attalens (FR)","L'initiative sur la neutralité passe la rampe avec 56,9 pour cent de oui à Attalens. Attalens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Attalens_COA.svg/500px-CHE_Attalens_COA.svg.png"
2323,43.9,43.9,56.1,"Bossonnens (FR)","L'initiative sur la neutralité n'a pas convaincu à Bossonnens. Les citoyens de la commune ont refusé le texte à 56,1 pour cent. Bossonnens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bossonnens_COA.svg/250px-CHE_Bossonnens_COA.svg.png"
2325,23.6,23.6,76.4,"Châtel-Saint-Denis (FR)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Châtel-Saint-Denis. Ils ont refusé le texte à 76,4 pour cent. Châtel-Saint-Denis a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Ch%C3%A2tel-Saint-Denis_COA.svg/500px-CHE_Ch%C3%A2tel-Saint-Denis_COA.svg.png"
2328,87.7,87.7,12.3,"Granges (Veveyse) (FR)","A Granges (Veveyse), les habitants disent oui à 87,7 pour cent à l'initiative sur la neutralité. Granges (Veveyse) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Granges-coat_of_arms.svg/500px-Granges-coat_of_arms.svg.png"
2333,64.1,64.1,35.9,"Remaufens (FR)","Les habitants de Remaufens soutiennent à 64,1 pour cent l'initiative sur la neutralité. Remaufens a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Remaufens_COA.svg/500px-CHE_Remaufens_COA.svg.png"
2335,85.4,85.4,14.6,"Saint-Martin (FR)","L'initiative sur la neutralité passe la rampe avec 85,4 pour cent de oui à Saint-Martin (FR). Saint-Martin (FR) a dit oui à l'initiative, tout comme le canton.","https://upload.wikimedia.org/wikipedia/commons/b/b6/Besencens-Wappen.png"
2336,44.2,44.2,55.8,"Semsales (FR)","L'initiative sur la neutralité n'a pas convaincu à Semsales. Les citoyens de la commune ont refusé le texte à 55,8 pour cent. Semsales a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Semsales_COA.svg/960px-CHE_Semsales_COA.svg.png"
2337,89.9,89.9,10.1,"Le Flon (FR)","L'initiative sur la neutralité est approuvée au Flon par 89,9 pour cent des votants. Le Flon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Le_Flon-coat_of_arms.svg/500px-Le_Flon-coat_of_arms.svg.png"
2338,88.7,88.7,11.3,"La Verrerie (FR)","La Verrerie dit oui à 88,7 pour cent à l'initiative sur la neutralité. La Verrerie a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/La_Verrerie-coat_of_arms.svg/500px-La_Verrerie-coat_of_arms.svg.png"
