"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
3881,52.3,52.3,47.7,"Conters im Prättigau (GR)","A Conters im Prättigau, l'Iniziativa sull'alimentazione è stata approvata con il 52,3 per cento. Conters im Prättigau approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Conters_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Conters_im_Pr%C3%A4ttigau_COA.svg.png"
3882,7.7,7.7,92.3,"Küblis (GR)","A Küblis l'Iniziativa sull'alimentazione non ottiene la maggioranza: 92,3 per cento di no. Divergenza: Küblis dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_K%C3%BCblis_COA.svg/250px-CHE_K%C3%BCblis_COA.svg.png"
3891,61.4,61.4,38.6,"Luzein (GR)","Sì all'Iniziativa sull'alimentazione a Luzein, con il 61,4 per cento di voti favorevoli. Luzein approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Luzein_COA.svg/250px-CHE_Luzein_COA.svg.png"
3901,71,71,29,"Coira (GR)","A Coira, l'Iniziativa sull'alimentazione è stata approvata con il 71 per cento. Coira approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Chur_COA.svg/250px-CHE_Chur_COA.svg.png"
3911,86.6,86.6,13.4,"Churwalden (GR)","A Churwalden, l'Iniziativa sull'alimentazione è stata approvata con il 86,6 per cento. Churwalden approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Churwalden_COA.svg/960px-CHE_Churwalden_COA.svg.png"
3921,2.7,2.7,97.3,"Arosa (GR)","Con il 97,3 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Arosa. Divergenza: Arosa dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Arosa_COA.svg/250px-CHE_Arosa_COA.svg.png"
3945,8.3,8.3,91.7,"Trimmis (GR)","Con il 91,7 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Trimmis. Divergenza: Trimmis dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Trimmis_COA.svg/250px-CHE_Trimmis_COA.svg.png"
3946,95.7,95.7,4.3,"Untervaz (GR)","Sì all'Iniziativa sull'alimentazione a Untervaz con il 95,7 per cento. Untervaz approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Untervaz_COA.svg/250px-CHE_Untervaz_COA.svg.png"
3947,23.6,23.6,76.4,"Zizers (GR)","Con il 76,4 per cento dei voti, Zizers ha respinto l'Iniziativa sull'alimentazione. Divergenza: Zizers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Zizers_COA.svg/250px-CHE_Zizers_COA.svg.png"
3951,17.8,17.8,82.2,"Fläsch (GR)","A Fläsch l'Iniziativa sull'alimentazione è stata respinta con il 82,2 per cento. Divergenza: Fläsch dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Fl%C3%A4sch_COA.svg/250px-CHE_Fl%C3%A4sch_COA.svg.png"
3952,28.1,28.1,71.9,"Jenins (GR)","A Jenins l'Iniziativa sull'alimentazione non ottiene la maggioranza: 71,9 per cento di no. Divergenza: Jenins dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Jenins_COA.svg/250px-CHE_Jenins_COA.svg.png"
3953,24.2,24.2,75.8,"Maienfeld (GR)","A Maienfeld, l'Iniziativa sull'alimentazione è stata respinta con il 75,8 per cento. Divergenza: Maienfeld dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Maienfeld_COA.svg/250px-CHE_Maienfeld_COA.svg.png"
3954,9.7,9.7,90.3,"Malans (GR)","A Malans l'Iniziativa sull'alimentazione è stata respinta con il 90,3 per cento. Divergenza: Malans dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Malans_COA.svg/250px-CHE_Malans_COA.svg.png"
3955,44.1,44.1,55.9,"Landquart (GR)","La popolazione di Landquart respinge l'Iniziativa sull'alimentazione con il 55,9 per cento. Divergenza: Landquart dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Landquart_COA.svg/250px-CHE_Landquart_COA.svg.png"
3961,51.3,51.3,48.7,"Grüsch (GR)","A Grüsch, l'Iniziativa sull'alimentazione è approvata con il 51,3 per cento. Grüsch approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Gr%C3%BCsch_COA.svg/250px-CHE_Gr%C3%BCsch_COA.svg.png"
3962,27,27,73,"Schiers (GR)","A Schiers l'Iniziativa sull'alimentazione non ottiene la maggioranza: 73 per cento di no. Divergenza: Schiers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Schiers_COA.svg/250px-CHE_Schiers_COA.svg.png"
3972,0.7,0.7,99.3,"Seewis im Prättigau (GR)","A Seewis im Prättigau l'Iniziativa sull'alimentazione è stata respinta con il 99,3 per cento. Il tasso più alto di no all'Iniziativa sull'alimentazione nel cantone Grigioni è a Seewis im Prättigau.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg/250px-CHE_Seewis_im_Pr%C3%A4ttigau_COA.svg.png"
3981,53.9,53.9,46.1,"Breil/Brigels (GR)","A Breil/Brigels l'Iniziativa sull'alimentazione è stata approvata con il 53,9 per cento. Breil/Brigels approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Breil_Brigels_COA.svg/250px-CHE_Breil_Brigels_COA.svg.png"
3982,3.2,3.2,96.8,"Disentis/Mustér (GR)","Con il 96,8 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Disentis/Mustér. Divergenza: Disentis/Mustér dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Disentis_Muster_COA.svg/250px-CHE_Disentis_Muster_COA.svg.png"
3983,56.9,56.9,43.1,"Medel (Lucmagn) (GR)","A Medel (Lucmagn), l'Iniziativa sull'alimentazione è approvata con il 56,9 per cento. Medel (Lucmagn) approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Medel_%28Lucmagn%29_COA.svg/250px-CHE_Medel_%28Lucmagn%29_COA.svg.png"
3985,40.9,40.9,59.1,"Sumvitg (GR)","Con il 59,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Sumvitg. Divergenza: Sumvitg dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/CHE_Sumvitg_COA.svg/250px-CHE_Sumvitg_COA.svg.png"
3986,43.9,43.9,56.1,"Tujetsch (GR)","La popolazione di Tujetsch respinge l'Iniziativa sull'alimentazione con il 56,1 per cento. Divergenza: Tujetsch dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Tujetsch_COA.svg/250px-CHE_Tujetsch_COA.svg.png"
3987,54.6,54.6,45.4,"Trun (GR)","Sì all'Iniziativa sull'alimentazione a Trun, con il 54,6 per cento di voti favorevoli. Trun approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Trun_COA.svg/250px-CHE_Trun_COA.svg.png"
3988,75.1,75.1,24.9,"Obersaxen Mundaun (GR)","A Obersaxen Mundaun, l'Iniziativa sull'alimentazione è approvata con il 75,1 per cento. Obersaxen Mundaun approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Obersaxen_Mundaun_COA.svg/250px-CHE_Obersaxen_Mundaun_COA.svg.png"
