"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
433,16.5,16.5,83.5,"Cortébert (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Cortébert. Ils ont refusé le texte à 83,5 pour cent. Cortébert a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Cort%C3%A9bert_COA.svg/500px-CHE_Cort%C3%A9bert_COA.svg.png"
434,49.5,49.5,50.5,"Courtelary (BE)","A Courtelary, les citoyens rejettent à 50,5 pour cent l'initiative sur la neutralité. Courtelary a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Courtelary_COA.svg/500px-CHE_Courtelary_COA.svg.png"
435,89.6,89.6,10.4,"La Ferrière (BE)","L'initiative sur la neutralité est approuvée à La Ferrière par 89,6 pour cent des votants. La Ferrière a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_La_Ferri%C3%A8re_COA.svg/500px-CHE_La_Ferri%C3%A8re_COA.svg.png"
437,33.7,33.7,66.3,"Mont-Tramelan (BE)","Les habitants de Mont-Tramelan s'opposent à l'initiative sur la neutralité par 66,3 pour cent des voix. Mont-Tramelan a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Mont-Tramelan_COA.svg/500px-CHE_Mont-Tramelan_COA.svg.png"
438,69.4,69.4,30.6,"Orvin (BE)","Orvin dit oui à 69,4 pour cent à l'initiative sur la neutralité. Orvin a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Orvin_COA.svg/500px-CHE_Orvin_COA.svg.png"
441,9,9,91,"Renan (BE)","C'est non à l'initiative sur la neutralité à Renan (BE). Les habitants ont refusé le texte à 91 pour cent. Renan (BE) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Renan_COA.svg/500px-CHE_Renan_COA.svg.png"
442,75.9,75.9,24.1,"Romont (BE)","L'initiative sur la neutralité passe la rampe avec 75,9 pour cent de oui à Romont (BE). Romont (BE) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Romont_BE_COA.svg/500px-CHE_Romont_BE_COA.svg.png"
443,1,1,99,"Saint-Imier (BE)","A Saint-Imier, les citoyens rejettent à 99 pour cent l'initiative sur la neutralité. Saint-Imier a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Imier_COA.svg/500px-CHE_Saint-Imier_COA.svg.png"
444,65.7,65.7,34.3,"Sonceboz-Sombeval (BE)","L'initiative sur la neutralité passe la rampe avec 65,7 pour cent de oui à Sonceboz-Sombeval. Sonceboz-Sombeval a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Sonceboz-Sombeval_COA.svg/500px-CHE_Sonceboz-Sombeval_COA.svg.png"
445,25,25,75,"Sonvilier (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Sonvilier. Ils ont refusé le texte à 75 pour cent. Sonvilier a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Sonvilier_COA.svg/500px-CHE_Sonvilier_COA.svg.png"
446,24.8,24.8,75.2,"Tramelan (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Tramelan. Ils ont refusé le texte à 75,2 pour cent. Tramelan a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Tramelan_COA.svg/500px-CHE_Tramelan_COA.svg.png"
448,92.7,92.7,7.3,"Villeret (BE)","La population de Villeret approuve à 92,7 pour cent l'initiative sur la neutralité. Villeret a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Villeret_COA.svg/500px-CHE_Villeret_COA.svg.png"
449,12.7,12.7,87.3,"Sauge (BE)","C'est non à l'initiative sur la neutralité à Sauge. Les habitants ont refusé le texte à 87,3 pour cent. Sauge a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Sauge_COA.svg/500px-CHE_Sauge_COA.svg.png"
450,27.8,27.8,72.2,"Péry-La Heutte (BE)","La population de Péry-La Heutte rejette à 72,2 pour cent des voix l'initiative sur la neutralité. Péry-La Heutte a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_P%C3%A9ry-La_Heutte_COA.svg/500px-CHE_P%C3%A9ry-La_Heutte_COA.svg.png"
491,20.2,20.2,79.8,"Brüttelen (BE)","Les habitants de Brüttelen s'opposent à l'initiative sur la neutralité par 79,8 pour cent des voix. Brüttelen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Br%C3%BCttelen_COA.svg/500px-CHE_Br%C3%BCttelen_COA.svg.png"
492,35.4,35.4,64.6,"Cerlier (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Cerlier. Ils ont refusé le texte à 64,6 pour cent. Cerlier a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Erlach_COA.svg/500px-CHE_Erlach_COA.svg.png"
493,45.2,45.2,54.8,"Finsterhennen (BE)","L'initiative sur la neutralité est refusée à 54,8 pour cent à Finsterhennen. Finsterhennen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Finsterhennen_BE_COA.svg/500px-CHE_Finsterhennen_BE_COA.svg.png"
494,58.5,58.5,41.5,"Gals (BE)","L'initiative sur la neutralité passe la rampe avec 58,5 pour cent de oui à Gals. Gals a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Gals_COA.svg/500px-CHE_Gals_COA.svg.png"
495,37.2,37.2,62.8,"Champion (Gampelen) (BE)","La population de Champion (Gampelen) rejette à 62,8 pour cent des voix l'initiative sur la neutralité. Champion (Gampelen) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Gampelen_COA.svg/500px-CHE_Gampelen_COA.svg.png"
496,28.7,28.7,71.3,"Anet (BE)","L'initiative sur la neutralité n'a pas convaincu à Anet. Les citoyens de la commune ont refusé le texte à 71,3 pour cent. Anet a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Ins_COA.svg/500px-CHE_Ins_COA.svg.png"
497,53.8,53.8,46.2,"Lüscherz (BE)","A Lüscherz, les habitants disent oui à 53,8 pour cent à l'initiative sur la neutralité. Lüscherz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_L%C3%BCscherz_COA.svg/500px-CHE_L%C3%BCscherz_COA.svg.png"
498,37.4,37.4,62.6,"Müntschemier (BE)","La population de Müntschemier rejette à 62,6 pour cent des voix l'initiative sur la neutralité. Müntschemier a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_M%C3%BCntschemier_COA.svg/500px-CHE_M%C3%BCntschemier_COA.svg.png"
499,31.3,31.3,68.7,"Siselen (BE)","C'est non à l'initiative sur la neutralité à Siselen. Les habitants ont refusé le texte à 68,7 pour cent. Siselen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Siselen_COA.svg/500px-CHE_Siselen_COA.svg.png"
500,41.7,41.7,58.3,"Treiten (BE)","C'est non à l'initiative sur la neutralité à Treiten. Les habitants ont refusé le texte à 58,3 pour cent. Treiten a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Treiten_COA.svg/500px-CHE_Treiten_COA.svg.png"
501,51.8,51.8,48.2,"Tschugg (BE)","L'initiative sur la neutralité passe la rampe avec 51,8 pour cent de oui à Tschugg. Tschugg a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Tschugg_COA.svg/500px-CHE_Tschugg_COA.svg.png"
502,64.8,64.8,35.2,"Vinelz (BE)","L'initiative sur la neutralité passe la rampe avec 64,8 pour cent de oui à Vinelz. Vinelz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Vinelz_COA.svg/500px-CHE_Vinelz_COA.svg.png"
533,38.5,38.5,61.5,"Bätterkinden (BE)","L'initiative sur la neutralité n'a pas convaincu à Bätterkinden. Les citoyens de la commune ont refusé le texte à 61,5 pour cent. Bätterkinden a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_B%C3%A4tterkinden_COA.svg/500px-CHE_B%C3%A4tterkinden_COA.svg.png"
538,90.5,90.5,9.5,"Fraubrunnen (BE)","Les habitants de Fraubrunnen acceptent à 90,5 pour cent l'initiative sur la neutralité. Fraubrunnen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Fraubrunnen_COA.svg/500px-CHE_Fraubrunnen_COA.svg.png"
540,45.2,45.2,54.8,"Jegenstorf (BE)","C'est non à l'initiative sur la neutralité à Jegenstorf. Les habitants ont refusé le texte à 54,8 pour cent. Jegenstorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Jegenstorf_COA.svg/500px-CHE_Jegenstorf_COA.svg.png"
541,8,8,92,"Iffwil (BE)","La population d'Iffwil rejette à 92 pour cent des voix l'initiative sur la neutralité. Iffwil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Iffwil_COA.svg/500px-CHE_Iffwil_COA.svg.png"
543,82.4,82.4,17.6,"Mattstetten (BE)","Les habitants de Mattstetten soutiennent à 82,4 pour cent l'initiative sur la neutralité. Mattstetten a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Mattstetten_COA.svg/500px-CHE_Mattstetten_COA.svg.png"
544,61.4,61.4,38.6,"Moosseedorf (BE)","L'initiative sur la neutralité est approuvée à Moosseedorf par 61,4 pour cent des votants. Moosseedorf a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Moosseedorf_COA.svg/500px-CHE_Moosseedorf_COA.svg.png"
546,36.6,36.6,63.4,"Münchenbuchsee (BE)","L'initiative sur la neutralité n'a pas convaincu à Münchenbuchsee. Les citoyens de la commune ont refusé le texte à 63,4 pour cent. Münchenbuchsee a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_M%C3%BCnchenbuchsee_COA.svg/500px-CHE_M%C3%BCnchenbuchsee_COA.svg.png"
551,56.3,56.3,43.7,"Urtenen-Schönbühl (BE)","Urtenen-Schönbühl dit oui à 56,3 pour cent à l'initiative sur la neutralité. Urtenen-Schönbühl a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg/500px-CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg.png"
552,30.5,30.5,69.5,"Utzenstorf (BE)","Les habitants d'Utzenstorf s'opposent à l'initiative sur la neutralité par 69,5 pour cent des voix. Utzenstorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Utzenstorf_COA.svg/500px-CHE_Utzenstorf_COA.svg.png"
553,61.9,61.9,38.1,"Wiggiswil (BE)","Les habitants de Wiggiswil soutiennent à 61,9 pour cent l'initiative sur la neutralité. Wiggiswil a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Wiggiswil_COA.svg/500px-CHE_Wiggiswil_COA.svg.png"
554,17.8,17.8,82.2,"Wiler bei Utzenstorf (BE)","L'initiative sur la neutralité n'a pas convaincu à Wiler bei Utzenstorf. Les citoyens de la commune ont refusé le texte à 82,2 pour cent. Wiler bei Utzenstorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/CHE_Wiler_bei_Utzenstorf_COA.svg/500px-CHE_Wiler_bei_Utzenstorf_COA.svg.png"
556,56.5,56.5,43.5,"Zielebach (BE)","Zielebach dit oui à 56,5 pour cent à l'initiative sur la neutralité. Zielebach a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Zielebach_COA.svg/500px-CHE_Zielebach_COA.svg.png"
557,8.6,8.6,91.4,"Zuzwil (BE)","L'initiative sur la neutralité n'a pas convaincu à Zuzwil (BE). Les citoyens de la commune ont refusé le texte à 91,4 pour cent. Zuzwil (BE) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Zuzwil_BE_COA.svg/500px-CHE_Zuzwil_BE_COA.svg.png"
561,67.3,67.3,32.7,"Adelboden (BE)","La population d'Adelboden approuve à 67,3 pour cent l'initiative sur la neutralité. Adelboden a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Adelboden_COA.svg/500px-CHE_Adelboden_COA.svg.png"
562,53.1,53.1,46.9,"Aeschi bei Spiez (BE)","La population d'Aeschi bei Spiez approuve à 53,1 pour cent l'initiative sur la neutralité. Aeschi bei Spiez a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Aeschi_bei_Spiez_COA.svg/500px-CHE_Aeschi_bei_Spiez_COA.svg.png"
563,70.3,70.3,29.7,"Frutigen (BE)","L'initiative sur la neutralité est approuvée à Frutigen par 70,3 pour cent des votants. Frutigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Frutigen_COA.svg/500px-CHE_Frutigen_COA.svg.png"
564,22.6,22.6,77.4,"Kandergrund (BE)","L'initiative sur la neutralité n'a pas convaincu à Kandergrund. Les citoyens de la commune ont refusé le texte à 77,4 pour cent. Kandergrund a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Kandergrund_COA.svg/500px-CHE_Kandergrund_COA.svg.png"
565,81.2,81.2,18.8,"Kandersteg (BE)","Les habitants de Kandersteg acceptent à 81,2 pour cent l'initiative sur la neutralité. Kandersteg a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Kandersteg_COA.svg/500px-CHE_Kandersteg_COA.svg.png"
566,64.2,64.2,35.8,"Krattigen (BE)","Les habitants de Krattigen soutiennent à 64,2 pour cent l'initiative sur la neutralité. Krattigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Krattigen_COA.svg/960px-CHE_Krattigen_COA.svg.png"
567,99.1,99.1,0.9,"Reichenbach im Kandertal (BE)","Les habitants de Reichenbach im Kandertal acceptent à 99,1 pour cent l'initiative sur la neutralité. Reichenbach im Kandertal a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Reichenbach_im_Kandertal_COA.svg/500px-CHE_Reichenbach_im_Kandertal_COA.svg.png"
571,53.7,53.7,46.3,"Beatenberg (BE)","L'initiative sur la neutralité passe la rampe avec 53,7 pour cent de oui à Beatenberg. Beatenberg a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Beatenberg_COA.svg/500px-CHE_Beatenberg_COA.svg.png"
572,75.4,75.4,24.6,"Bönigen (BE)","L'initiative sur la neutralité est approuvée à Bönigen par 75,4 pour cent des votants. Bönigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_B%C3%B6nigen_BE_COA.svg/500px-CHE_B%C3%B6nigen_BE_COA.svg.png"
573,79.1,79.1,20.9,"Brienz (BE)","Brienz (BE) dit oui à 79,1 pour cent à l'initiative sur la neutralité. Brienz (BE) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Brienz_COA.svg/960px-CHE_Brienz_COA.svg.png"
574,33,33,67,"Brienzwiler (BE)","L'initiative sur la neutralité est refusée à 67 pour cent à Brienzwiler. Brienzwiler a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Brienzwiler_COA.svg/500px-CHE_Brienzwiler_COA.svg.png"
575,75.2,75.2,24.8,"Därligen (BE)","L'initiative sur la neutralité passe la rampe avec 75,2 pour cent de oui à Därligen. Därligen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_D%C3%A4rligen_COA.svg/500px-CHE_D%C3%A4rligen_COA.svg.png"
576,26.6,26.6,73.4,"Grindelwald (BE)","Les habitants de Grindelwald s'opposent à l'initiative sur la neutralité par 73,4 pour cent des voix. Grindelwald a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Grindelwald_COA.svg/500px-CHE_Grindelwald_COA.svg.png"
577,87.8,87.8,12.2,"Gsteigwiler (BE)","Les habitants de Gsteigwiler acceptent à 87,8 pour cent l'initiative sur la neutralité. Gsteigwiler a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Gsteigwiler_COA.svg/500px-CHE_Gsteigwiler_COA.svg.png"
578,45.7,45.7,54.3,"Gündlischwand (BE)","La population de Gündlischwand rejette à 54,3 pour cent des voix l'initiative sur la neutralité. Gündlischwand a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/CHE_G%C3%BCndlischwand_COA.svg/500px-CHE_G%C3%BCndlischwand_COA.svg.png"
579,6.4,6.4,93.6,"Habkern (BE)","L'initiative sur la neutralité est refusée à 93,6 pour cent à Habkern. Habkern a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Habkern_COA.svg/960px-CHE_Habkern_COA.svg.png"
580,92.4,92.4,7.6,"Hofstetten bei Brienz (BE)","L'initiative sur la neutralité passe la rampe avec 92,4 pour cent de oui à Hofstetten bei Brienz. Hofstetten bei Brienz a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Hofstetten_bei_Brienz_COA.svg/500px-CHE_Hofstetten_bei_Brienz_COA.svg.png"
581,20.1,20.1,79.9,"Interlaken (BE)","L'initiative sur la neutralité n'a pas convaincu à Interlaken. Les citoyens de la commune ont refusé le texte à 79,9 pour cent. Interlaken a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Interlaken_COA.svg/500px-CHE_Interlaken_COA.svg.png"
582,52.6,52.6,47.4,"Iseltwald (BE)","A Iseltwald, les habitants disent oui à 52,6 pour cent à l'initiative sur la neutralité. Iseltwald a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Iseltwald_COA.svg/500px-CHE_Iseltwald_COA.svg.png"
584,54.5,54.5,45.5,"Lauterbrunnen (BE)","Les habitants de Lauterbrunnen soutiennent à 54,5 pour cent l'initiative sur la neutralité. Lauterbrunnen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Lauterbrunnen_COA.svg/500px-CHE_Lauterbrunnen_COA.svg.png"
585,67.2,67.2,32.8,"Leissigen (BE)","La population de Leissigen approuve à 67,2 pour cent l'initiative sur la neutralité. Leissigen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Leissigen_COA.svg/500px-CHE_Leissigen_COA.svg.png"
586,82.3,82.3,17.7,"Lütschental (BE)","Lütschental dit oui à 82,3 pour cent à l'initiative sur la neutralité. Lütschental a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_L%C3%BCtschental_COA.svg/500px-CHE_L%C3%BCtschental_COA.svg.png"
587,67.8,67.8,32.2,"Matten bei Interlaken (BE)","La population de Matten bei Interlaken approuve à 67,8 pour cent l'initiative sur la neutralité. Matten bei Interlaken a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Matten_bei_Interlaken_COA.svg/500px-CHE_Matten_bei_Interlaken_COA.svg.png"
588,20.3,20.3,79.7,"Niederried bei Interlaken (BE)","C'est non à l'initiative sur la neutralité à Niederried bei Interlaken. Les habitants ont refusé le texte à 79,7 pour cent. Niederried bei Interlaken a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Niederried_bei_Interlaken_COA.svg/500px-CHE_Niederried_bei_Interlaken_COA.svg.png"
589,28.4,28.4,71.6,"Oberried am Brienzersee (BE)","La population d'Oberried am Brienzersee rejette à 71,6 pour cent des voix l'initiative sur la neutralité. Oberried am Brienzersee a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Oberried_am_Brienzersee_COA.svg/500px-CHE_Oberried_am_Brienzersee_COA.svg.png"
590,83,83,17,"Ringgenberg (BE)","Les habitants de Ringgenberg (BE) soutiennent à 83 pour cent l'initiative sur la neutralité. Ringgenberg (BE) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/CHE_Ringgenberg_COA.svg/500px-CHE_Ringgenberg_COA.svg.png"
591,41.6,41.6,58.4,"Saxeten (BE)","L'initiative sur la neutralité n'a pas trouvé grâce aux yeux des citoyens de Saxeten. Ils ont refusé le texte à 58,4 pour cent. Saxeten a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Saxeten_COA.svg/500px-CHE_Saxeten_COA.svg.png"
592,76.4,76.4,23.6,"Schwanden bei Brienz (BE)","L'initiative sur la neutralité est approuvée à Schwanden bei Brienz par 76,4 pour cent des votants. Schwanden bei Brienz a dit oui à l'initiative, tout comme le canton.","https://upload.wikimedia.org/wikipedia/commons/4/4f/Wappen-gross.gif"
593,56.7,56.7,43.3,"Unterseen (BE)","Unterseen dit oui à 56,7 pour cent à l'initiative sur la neutralité. Unterseen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Unterseen_COA.svg/500px-CHE_Unterseen_COA.svg.png"
594,80.5,80.5,19.5,"Wilderswil (BE)","Wilderswil dit oui à 80,5 pour cent à l'initiative sur la neutralité. Wilderswil a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/CHE_Wilderswil_COA.svg/500px-CHE_Wilderswil_COA.svg.png"
602,59.8,59.8,40.2,"Arni (BE)","Les habitants d'Arni (BE) acceptent à 59,8 pour cent l'initiative sur la neutralité. Arni (BE) a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Arni_BE_COA.svg/960px-CHE_Arni_BE_COA.svg.png"
603,30.2,30.2,69.8,"Biglen (BE)","L'initiative sur la neutralité n'a pas convaincu à Biglen. Les citoyens de la commune ont refusé le texte à 69,8 pour cent. Biglen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Biglen_COA.svg/500px-CHE_Biglen_COA.svg.png"
605,18.2,18.2,81.8,"Bowil (BE)","Les habitants de Bowil s'opposent à l'initiative sur la neutralité par 81,8 pour cent des voix. Bowil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Bowil_COA.svg/960px-CHE_Bowil_COA.svg.png"
606,82.2,82.2,17.8,"Brenzikofen (BE)","L'initiative sur la neutralité passe la rampe avec 82,2 pour cent de oui à Brenzikofen. Brenzikofen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Brenzikofen_COA.svg/500px-CHE_Brenzikofen_COA.svg.png"
607,48,48,52,"Freimettigen (BE)","C'est non à l'initiative sur la neutralité à Freimettigen. Les habitants ont refusé le texte à 52 pour cent. Freimettigen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Freimettigen_COA.svg/500px-CHE_Freimettigen_COA.svg.png"
608,46.3,46.3,53.7,"Grosshöchstetten (BE)","Les habitants de Grosshöchstetten s'opposent à l'initiative sur la neutralité par 53,7 pour cent des voix. Grosshöchstetten a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Grossh%C3%B6chstetten_COA.svg/500px-CHE_Grossh%C3%B6chstetten_COA.svg.png"
609,48.4,48.4,51.6,"Häutligen (BE)","Les habitants de Häutligen s'opposent à l'initiative sur la neutralité par 51,6 pour cent des voix. Häutligen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/CHE_H%C3%A4utligen_COA.svg/500px-CHE_H%C3%A4utligen_COA.svg.png"
610,52.3,52.3,47.7,"Herbligen (BE)","A Herbligen, les habitants disent oui à 52,3 pour cent à l'initiative sur la neutralité. Herbligen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/CHE_Herbligen_COA.svg/500px-CHE_Herbligen_COA.svg.png"
611,26.7,26.7,73.3,"Kiesen (BE)","A Kiesen, les citoyens rejettent à 73,3 pour cent l'initiative sur la neutralité. Kiesen a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Kiesen_COA.svg/960px-CHE_Kiesen_COA.svg.png"
612,58.7,58.7,41.3,"Konolfingen (BE)","L'initiative sur la neutralité est approuvée à Konolfingen par 58,7 pour cent des votants. Konolfingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Konolfingen_COA.svg/960px-CHE_Konolfingen_COA.svg.png"
613,6.7,6.7,93.3,"Landiswil (BE)","L'initiative sur la neutralité n'a pas convaincu à Landiswil. Les citoyens de la commune ont refusé le texte à 93,3 pour cent. Landiswil a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Landiswil_COA.svg/500px-CHE_Landiswil_COA.svg.png"
614,82.7,82.7,17.3,"Linden (BE)","Les habitants de Linden acceptent à 82,7 pour cent l'initiative sur la neutralité. Linden a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Linden_COA.svg/500px-CHE_Linden_COA.svg.png"
