"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
2237,53.7,53.7,46.3,"Prez (FR)","Les habitants de Prez soutiennent à 53,7 pour cent l'initiative ""pour une alimentation sûre"". Prez a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Prez_COA.svg/500px-CHE_Prez_COA.svg.png"
2238,24.6,24.6,75.4,"Bois-d'Amont (FR)","Les habitants de Bois-d'Amont s'opposent à l'initiative ""pour une alimentation sûre"" par 75,4 pour cent des voix. Bois-d'Amont a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Bois-d%E2%80%99Amont-blazon.svg/250px-Bois-d%E2%80%99Amont-blazon.svg.png"
2239,50.1,50.1,49.9,"Grolley-Ponthaux (FR)","Les habitants de Grolley-Ponthaux soutiennent à 50,1 pour cent l'initiative ""pour une alimentation sûre"". Grolley-Ponthaux a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Grolley-Ponthaux_COA.svg/960px-CHE_Grolley-Ponthaux_COA.svg.png"
2250,18.2,18.2,81.8,"Courgevaux (FR)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Courgevaux. Les citoyens de la commune ont refusé le texte à 81,8 pour cent. Courgevaux a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Courgevaux_FR_COA.svg/500px-CHE_Courgevaux_FR_COA.svg.png"
2254,24.4,24.4,75.6,"Courtepin (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Courtepin. Les habitants ont refusé le texte à 75,6 pour cent. Courtepin a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Courtepin2-coat_of_arms.svg/960px-Courtepin2-coat_of_arms.svg.png"
2257,39.4,39.4,60.6,"Cressier (FR)","Les habitants de Cressier (FR) s'opposent à l'initiative ""pour une alimentation sûre"" par 60,6 pour cent des voix. Cressier (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Cressier_FR_COA.svg/500px-CHE_Cressier_FR_COA.svg.png"
2258,52.2,52.2,47.8,"Fräschels (FR)","La population de Fräschels approuve à 52,2 pour cent l'initiative ""pour une alimentation sûre"". Fräschels a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Fr%C3%A4schels_COA.svg/500px-CHE_Fr%C3%A4schels_COA.svg.png"
2261,69.5,69.5,30.5,"Greng (FR)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 69,5 pour cent de oui à Greng. Greng a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Wappen_Greng.svg/500px-Wappen_Greng.svg.png"
2262,45.3,45.3,54.7,"Cormondes (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Cormondes. Les habitants ont refusé le texte à 54,7 pour cent. Cormondes a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Gurmels-coat_of_arms.svg/500px-Gurmels-coat_of_arms.svg.png"
2265,43.2,43.2,56.8,"Chiètres (FR)","L'initiative ""pour une alimentation sûre"" est refusée à 56,8 pour cent à Chiètres (FR). Chiètres (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Kerzers_COA.svg/960px-CHE_Kerzers_COA.svg.png"
2266,75.2,75.2,24.8,"Kleinbösingen (FR)","La population de Kleinbösingen approuve à 75,2 pour cent l'initiative ""pour une alimentation sûre"". Kleinbösingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Kleinb%C3%B6singen-coat_of_arms.svg/500px-Kleinb%C3%B6singen-coat_of_arms.svg.png"
2271,37,37,63,"Meyriez (FR)","La population de Meyriez rejette à 63 pour cent des voix l'initiative ""pour une alimentation sûre"". Meyriez a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Meyriez_COA.svg/960px-CHE_Meyriez_COA.svg.png"
2272,8,8,92,"Misery-Courtion (FR)","A Misery-Courtion, les citoyens rejettent à 92 pour cent l'initiative ""pour une alimentation sûre"". Misery-Courtion a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Misery-Courtion-coat_of_arms.svg/500px-Misery-Courtion-coat_of_arms.svg.png"
2274,69.7,69.7,30.3,"Montilier (FR)","Les habitants de Montilier soutiennent à 69,7 pour cent l'initiative ""pour une alimentation sûre"". Montilier a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Muntelier-coat_of_arms.svg/500px-Muntelier-coat_of_arms.svg.png"
2275,74.8,74.8,25.2,"Morat (FR)","La population de Morat approuve à 74,8 pour cent l'initiative ""pour une alimentation sûre"". Morat a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Murten_FR_COA.svg/500px-CHE_Murten_FR_COA.svg.png"
2276,24.4,24.4,75.6,"Ried bei Kerzers (FR)","L'initiative ""pour une alimentation sûre"" est refusée à 75,6 pour cent à Ried bei Kerzers. Ried bei Kerzers a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Ried_bei_Kerzers_COA.svg/500px-CHE_Ried_bei_Kerzers_COA.svg.png"
2284,48.2,48.2,51.8,"Mont-Vully (FR)","A Mont-Vully, les citoyens rejettent à 51,8 pour cent l'initiative ""pour une alimentation sûre"". Mont-Vully a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Mont-Vully_COA.svg/500px-CHE_Mont-Vully_COA.svg.png"
2292,42.2,42.2,57.8,"Brünisried (FR)","L'initiative ""pour une alimentation sûre"" est refusée à 57,8 pour cent à Brünisried. Brünisried a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Br%C3%BCnisried_COA.svg/960px-CHE_Br%C3%BCnisried_COA.svg.png"
2293,61.1,61.1,38.9,"Guin (FR)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 61,1 pour cent de oui à Guin. Guin a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_D%C3%BCdingen_COA.svg/960px-CHE_D%C3%BCdingen_COA.svg.png"
2294,25.2,25.2,74.8,"Chevrilles (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Chevrilles. Les habitants ont refusé le texte à 74,8 pour cent. Chevrilles a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Giffers_COA_Var.svg/500px-CHE_Giffers_COA_Var.svg.png"
2295,50.2,50.2,49.8,"Bösingen (FR)","L'initiative ""pour une alimentation sûre"" est approuvée à Bösingen par 50,2 pour cent des votants. Bösingen a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_B%C3%B6singen_COA.svg/960px-CHE_B%C3%B6singen_COA.svg.png"
2296,26.9,26.9,73.1,"Heitenried (FR)","A Heitenried, les citoyens rejettent à 73,1 pour cent l'initiative ""pour une alimentation sûre"". Heitenried a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Heitenried_COA.svg/500px-CHE_Heitenried_COA.svg.png"
2299,88.7,88.7,11.3,"Planfayon (FR)","Les habitants de Planfayon soutiennent à 88,7 pour cent l'initiative ""pour une alimentation sûre"". Planfayon a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Plaffeien_COA.svg/250px-CHE_Plaffeien_COA.svg.png"
2300,62.4,62.4,37.6,"Plasselb (FR)","Plasselb dit oui à 62,4 pour cent à l'initiative ""pour une alimentation sûre"". Plasselb a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Plasselb_COA_02.svg/500px-CHE_Plasselb_COA_02.svg.png"
2301,29.5,29.5,70.5,"Dirlaret (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Dirlaret. Les habitants ont refusé le texte à 70,5 pour cent. Dirlaret a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Rechthalten_COA.svg/960px-CHE_Rechthalten_COA.svg.png"
2303,70.1,70.1,29.9,"Saint-Silvestre (FR)","La population de Saint-Silvestre approuve à 70,1 pour cent l'initiative ""pour une alimentation sûre"". Saint-Silvestre a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/St._Silvester-coat_of_arms.svg/500px-St._Silvester-coat_of_arms.svg.png"
2304,38.5,38.5,61.5,"Saint-Ours (FR)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Saint-Ours. Ils ont refusé le texte à 61,5 pour cent. Saint-Ours a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/St._Ursen-coat_of_arms.svg/500px-St._Ursen-coat_of_arms.svg.png"
2305,44.9,44.9,55.1,"Schmitten (FR)","Les habitants de Schmitten (FR) s'opposent à l'initiative ""pour une alimentation sûre"" par 55,1 pour cent des voix. Schmitten (FR) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Schmitten_FR_COA.svg/500px-CHE_Schmitten_FR_COA.svg.png"
2306,49.8,49.8,50.2,"Tavel (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Tavel. Les habitants ont refusé le texte à 50,2 pour cent. Tavel a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Tafers_COA.svg/500px-CHE_Tafers_COA.svg.png"
2307,22,22,78,"Tinterin (FR)","Les habitants de Tinterin s'opposent à l'initiative ""pour une alimentation sûre"" par 78 pour cent des voix. Tinterin a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Tentlingen-coat_of_arms.svg/500px-Tentlingen-coat_of_arms.svg.png"
2308,33.3,33.3,66.7,"Ueberstorf (FR)","A Ueberstorf, les citoyens rejettent à 66,7 pour cent l'initiative ""pour une alimentation sûre"". Ueberstorf a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Ueberstorf-blason.png/500px-Ueberstorf-blason.png"
2309,85.3,85.3,14.7,"Wünnewil-Flamatt (FR)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 85,3 pour cent de oui à Wünnewil-Flamatt. Wünnewil-Flamatt a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_W%C3%BCnnewil-Flamatt_COA.svg/960px-CHE_W%C3%BCnnewil-Flamatt_COA.svg.png"
2321,18.8,18.8,81.2,"Attalens (FR)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens d'Attalens. Ils ont refusé le texte à 81,2 pour cent. Attalens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Attalens_COA.svg/500px-CHE_Attalens_COA.svg.png"
2323,14.7,14.7,85.3,"Bossonnens (FR)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Bossonnens. Les citoyens de la commune ont refusé le texte à 85,3 pour cent. Bossonnens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bossonnens_COA.svg/250px-CHE_Bossonnens_COA.svg.png"
2325,79,79,21,"Châtel-Saint-Denis (FR)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 79 pour cent de oui à Châtel-Saint-Denis. Châtel-Saint-Denis a dit oui à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Ch%C3%A2tel-Saint-Denis_COA.svg/500px-CHE_Ch%C3%A2tel-Saint-Denis_COA.svg.png"
2328,29.2,29.2,70.8,"Granges (Veveyse) (FR)","A Granges (Veveyse), les citoyens rejettent à 70,8 pour cent l'initiative ""pour une alimentation sûre"". Granges (Veveyse) a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Granges-coat_of_arms.svg/500px-Granges-coat_of_arms.svg.png"
2333,44.7,44.7,55.3,"Remaufens (FR)","C'est non à l'initiative ""pour une alimentation sûre"" à Remaufens. Les habitants ont refusé le texte à 55,3 pour cent. Remaufens a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Remaufens_COA.svg/500px-CHE_Remaufens_COA.svg.png"
2335,7.9,7.9,92.1,"Saint-Martin (FR)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Saint-Martin (FR). Ils ont refusé le texte à 92,1 pour cent. Saint-Martin (FR) a dit non à l'initiative, contrairement à son canton.","https://upload.wikimedia.org/wikipedia/commons/b/b6/Besencens-Wappen.png"
2336,19.2,19.2,80.8,"Semsales (FR)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Semsales. Les citoyens de la commune ont refusé le texte à 80,8 pour cent. Semsales a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Semsales_COA.svg/960px-CHE_Semsales_COA.svg.png"
2337,47.1,47.1,52.9,"Le Flon (FR)","La population du Flon rejette à 52,9 pour cent des voix l'initiative ""pour une alimentation sûre"". Le Flon a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Le_Flon-coat_of_arms.svg/500px-Le_Flon-coat_of_arms.svg.png"
2338,49.4,49.4,50.6,"La Verrerie (FR)","Les habitants de La Verrerie s'opposent à l'initiative ""pour une alimentation sûre"" par 50,6 pour cent des voix. La Verrerie a dit non à l'initiative, contrairement à son canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/La_Verrerie-coat_of_arms.svg/500px-La_Verrerie-coat_of_arms.svg.png"
