"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
6212,8.3,8.3,91.7,"Dorénaz (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Dorénaz. Les citoyens de la commune ont refusé le texte à 91,7 pour cent. Dorénaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Dor%C3%A9naz-blazon.svg/250px-Dor%C3%A9naz-blazon.svg.png"
6213,25.7,25.7,74.3,"Evionnaz (VS)","A Evionnaz, les citoyens rejettent à 74,3 pour cent l'initiative ""pour une alimentation sûre"". Evionnaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Evionnaz_COA.svg/500px-CHE_Evionnaz_COA.svg.png"
6214,25.9,25.9,74.1,"Finhaut (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Finhaut. Ils ont refusé le texte à 74,1 pour cent. Finhaut a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Finhaut_COA.svg/500px-CHE_Finhaut_COA.svg.png"
6215,5.4,5.4,94.6,"Massongex (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 94,6 pour cent à Massongex. Massongex a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/CHE_Massongex_COA.svg/500px-CHE_Massongex_COA.svg.png"
6217,57.7,57.7,42.3,"Saint-Maurice (VS)","A Saint-Maurice, les habitants disent oui à 57,7 pour cent à l'initiative ""pour une alimentation sûre"". Saint-Maurice a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_St_Maurice_COA.svg/500px-CHE_St_Maurice_COA.svg.png"
6218,24.3,24.3,75.7,"Salvan (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Salvan. Ils ont refusé le texte à 75,7 pour cent. Salvan a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Salvan-blazon.svg/250px-Salvan-blazon.svg.png"
6219,43.3,43.3,56.7,"Vernayaz (VS)","A Vernayaz, les citoyens rejettent à 56,7 pour cent l'initiative ""pour une alimentation sûre"". Vernayaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Vernayaz-blazon.svg/250px-Vernayaz-blazon.svg.png"
6220,27.8,27.8,72.2,"Vérossaz (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Vérossaz. Les citoyens de la commune ont refusé le texte à 72,2 pour cent. Vérossaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/V%C3%A9rossaz-blazon.svg/250px-V%C3%A9rossaz-blazon.svg.png"
6232,95.1,95.1,4.9,"Chalais (VS)","Chalais dit oui à 95,1 pour cent à l'initiative ""pour une alimentation sûre"". Chalais a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Chalais_COA.svg/500px-CHE_Chalais_COA.svg.png"
6235,82.1,82.1,17.9,"Chippis (VS)","La population de Chippis approuve à 82,1 pour cent l'initiative ""pour une alimentation sûre"". Chippis a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Chippis_COA.svg/500px-CHE_Chippis_COA.svg.png"
6238,48.8,48.8,51.2,"Grône (VS)","La population de Grône rejette à 51,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Grône a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Gr%C3%B4ne_COA.svg/500px-CHE_Gr%C3%B4ne_COA.svg.png"
6239,60.6,60.6,39.4,"Icogne (VS)","Les habitants d'Icogne soutiennent à 60,6 pour cent l'initiative ""pour une alimentation sûre"". Icogne a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Icogne_COA.svg/500px-CHE_Icogne_COA.svg.png"
6240,80.1,80.1,19.9,"Lens (VS)","Les habitants de Lens soutiennent à 80,1 pour cent l'initiative ""pour une alimentation sûre"". Lens a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Lens_COA.svg/500px-CHE_Lens_COA.svg.png"
6246,52.8,52.8,47.2,"Saint-Léonard (VS)","Saint-Léonard dit oui à 52,8 pour cent à l'initiative ""pour une alimentation sûre"". Saint-Léonard a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Saint-L%C3%A9onard_COA.svg/500px-CHE_Saint-L%C3%A9onard_COA.svg.png"
6248,86.4,86.4,13.6,"Sierre (VS)","Les habitants de Sierre acceptent à 86,4 pour cent l'initiative ""pour une alimentation sûre"". Sierre a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Sierre_COA.svg/500px-CHE_Sierre_COA.svg.png"
6252,40.4,40.4,59.6,"Anniviers (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens d'Anniviers. Ils ont refusé le texte à 59,6 pour cent. Anniviers a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Anniviers_COA.svg/500px-CHE_Anniviers_COA.svg.png"
6253,14.2,14.2,85.8,"Crans-Montana (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Crans-Montana. Les citoyens de la commune ont refusé le texte à 85,8 pour cent. Crans-Montana a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Crans-Montana_COA.svg/500px-CHE_Crans-Montana_COA.svg.png"
6254,68.2,68.2,31.8,"Noble-Contrée (VS)","Noble-Contrée dit oui à 68,2 pour cent à l'initiative ""pour une alimentation sûre"". Noble-Contrée a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Noble-Contr%C3%A9e_COA_alt.svg/500px-CHE_Noble-Contr%C3%A9e_COA_alt.svg.png"
6261,0.7,0.7,99.3,"Arbaz (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Arbaz. Les citoyens de la commune ont refusé le texte à 99,3 pour cent. Arbaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Arbaz_COA.svg/500px-CHE_Arbaz_COA.svg.png"
6263,74.6,74.6,25.4,"Grimisuat (VS)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 74,6 pour cent de oui à Grimisuat. Grimisuat a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Grimisuat-blazon.svg/250px-Grimisuat-blazon.svg.png"
6265,49.8,49.8,50.2,"Savièse (VS)","L'initiative ""pour une alimentation sûre"" est refusée à 50,2 pour cent à Savièse. Savièse a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Savi%C3%A8se_COA.svg/500px-CHE_Savi%C3%A8se_COA.svg.png"
6266,22.2,22.2,77.8,"Sion (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Sion. Ils ont refusé le texte à 77,8 pour cent. Sion a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/CHE_Sion_COA.svg/500px-CHE_Sion_COA.svg.png"
6267,24.5,24.5,75.5,"Veysonnaz (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Veysonnaz. Les citoyens de la commune ont refusé le texte à 75,5 pour cent. Veysonnaz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Veysonnaz_COA.svg/500px-CHE_Veysonnaz_COA.svg.png"
6281,58.7,58.7,41.3,"Baltschieder (VS)","Les habitants de Baltschieder soutiennent à 58,7 pour cent l'initiative ""pour une alimentation sûre"". Baltschieder a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Baltschieder_COA.svg/500px-CHE_Baltschieder_COA.svg.png"
6282,53.7,53.7,46.3,"Eisten (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Eisten par 53,7 pour cent des votants. Eisten a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Eisten_COA.svg/500px-CHE_Eisten_COA.svg.png"
6283,78.7,78.7,21.3,"Embd (VS)","La population d'Embd approuve à 78,7 pour cent l'initiative ""pour une alimentation sûre"". Embd a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Embd_COA.svg/500px-CHE_Embd_COA.svg.png"
6285,67.2,67.2,32.8,"Grächen (VS)","A Grächen, les habitants disent oui à 67,2 pour cent à l'initiative ""pour une alimentation sûre"". Grächen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Graechen_COA.svg/500px-CHE_Graechen_COA.svg.png"
6286,78.1,78.1,21.9,"Lalden (VS)","A Lalden, les habitants disent oui à 78,1 pour cent à l'initiative ""pour une alimentation sûre"". Lalden a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Lalden_COA.svg/500px-CHE_Lalden_COA.svg.png"
6287,58.4,58.4,41.6,"Randa (VS)","Randa dit oui à 58,4 pour cent à l'initiative ""pour une alimentation sûre"". Randa a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Randa_COA.svg/500px-CHE_Randa_COA.svg.png"
6288,100,100,0,"Saas-Almagell (VS)","Pour la part de oui à l'initiative ""pour une alimentation sûre"", Saas-Almagell se classe au deuxième rang suisse avec 100 pour cent. L'initiative a récolté le plus grand pourcentage de oui du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/CHE_Saas-Almagell_COA.svg/500px-CHE_Saas-Almagell_COA.svg.png"
6289,42.4,42.4,57.6,"Saas-Balen (VS)","Les habitants de Saas-Balen s'opposent à l'initiative ""pour une alimentation sûre"" par 57,6 pour cent des voix. Saas-Balen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Saas-Balen_COA.svg/500px-CHE_Saas-Balen_COA.svg.png"
6290,63.9,63.9,36.1,"Saas-Fee (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Saas-Fee par 63,9 pour cent des votants. Saas-Fee a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saas-Fee_COA.svg/500px-CHE_Saas-Fee_COA.svg.png"
6291,0.4,0.4,99.6,"Saas-Grund (VS)","La population de Saas-Grund rejette à 99,6 pour cent des voix l'initiative ""pour une alimentation sûre"". L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Saas-Grund_COA.svg/500px-CHE_Saas-Grund_COA.svg.png"
6292,52.5,52.5,47.5,"Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent oui à 52,5 pour cent à l'initiative ""pour une alimentation sûre"". Saint-Nicolas a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_St._Niklaus_COA.svg/500px-CHE_St._Niklaus_COA.svg.png"
6293,54.5,54.5,45.5,"Stalden (VS)","A Stalden (VS), les habitants disent oui à 54,5 pour cent à l'initiative ""pour une alimentation sûre"". Stalden (VS) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Stalden_COA.svg/500px-CHE_Stalden_COA.svg.png"
6294,57,57,43,"Staldenried (VS)","La population de Staldenried approuve à 57 pour cent l'initiative ""pour une alimentation sûre"". Staldenried a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/CHE_Staldenried_COA.svg/500px-CHE_Staldenried_COA.svg.png"
6295,8.9,8.9,91.1,"Täsch (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Täsch. Les citoyens de la commune ont refusé le texte à 91,1 pour cent. Täsch a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_T%C3%A4sch_VS_COA.svg/500px-CHE_T%C3%A4sch_VS_COA.svg.png"
6296,29,29,71,"Törbel (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Törbel. Les citoyens de la commune ont refusé le texte à 71 pour cent. Törbel a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_T%C3%B6rbel_COA.svg/500px-CHE_T%C3%B6rbel_COA.svg.png"
6297,48.4,48.4,51.6,"Viège (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Viège. Ils ont refusé le texte à 51,6 pour cent. Viège a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Visp_COA.svg/500px-CHE_Visp_COA.svg.png"
6298,47.2,47.2,52.8,"Visperterminen (VS)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Visperterminen. Les citoyens de la commune ont refusé le texte à 52,8 pour cent. Visperterminen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Visperterminen_COA.svg/500px-CHE_Visperterminen_COA.svg.png"
6299,10.9,10.9,89.1,"Zeneggen (VS)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Zeneggen. Ils ont refusé le texte à 89,1 pour cent. Zeneggen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Zeneggen_COA.svg/500px-CHE_Zeneggen_COA.svg.png"
6300,58,58,42,"Zermatt (VS)","L'initiative ""pour une alimentation sûre"" est approuvée à Zermatt par 58 pour cent des votants. Zermatt a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Zermatt_COA.svg/500px-CHE_Zermatt_COA.svg.png"
