"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2233,71.4,71.4,28.6,"Hauterive FR","Ja zur Neutralitätsinitiative in Hauterive FR: 71,4 Prozent. Hauterive FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Hauterive-FR-coat_of_arms.svg/500px-Hauterive-FR-coat_of_arms.svg.png"
2234,38.6,38.6,61.4,"La Brillaz FR","In La Brillaz ist die Neutralitätsinitiative mit 61,4 Prozent der Stimmen gescheitert. Abweichung: La Brillaz verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_La_Brillaz_COA.svg/960px-CHE_La_Brillaz_COA.svg.png"
2235,53.6,53.6,46.4,"La Sonnaz FR","La Sonnaz hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 53,6 Prozent. La Sonnaz sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/La_Sonnaz-coat_of_arms.svg/500px-La_Sonnaz-coat_of_arms.svg.png"
2236,30.6,30.6,69.4,"Gibloux FR","In Gibloux ist die Neutralitätsinitiative mit 69,4 Prozent der Stimmen gescheitert. Abweichung: Gibloux verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Gibloux_COA.svg/500px-CHE_Gibloux_COA.svg.png"
2237,77.8,77.8,22.2,"Prez FR","Mit 77,8 Prozent befürworten die Stimmberechtigten von Prez die Neutralitätsinitiative. Prez sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Prez_COA.svg/500px-CHE_Prez_COA.svg.png"
2238,21.8,21.8,78.2,"Bois-d'Amont FR","In Bois-d'Amont ist die Neutralitätsinitiative mit 78,2 Prozent der Stimmen gescheitert. Abweichung: Bois-d'Amont verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Bois-d%E2%80%99Amont-blazon.svg/250px-Bois-d%E2%80%99Amont-blazon.svg.png"
2239,14.2,14.2,85.8,"Grolley-Ponthaux FR","85,8 Prozent der Stimmbürgerinnen und Stimmbürger von Grolley-Ponthaux sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Grolley-Ponthaux verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Grolley-Ponthaux_COA.svg/960px-CHE_Grolley-Ponthaux_COA.svg.png"
2250,32.7,32.7,67.3,"Gurwolf FR","Nein zur Neutralitätsinitiative in Gurwolf: 67,3 Prozent. Abweichung: Gurwolf verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Courgevaux_FR_COA.svg/500px-CHE_Courgevaux_FR_COA.svg.png"
2254,41,41,59,"Courtepin FR","59 Prozent der Stimmbürgerinnen und Stimmbürger von Courtepin sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Courtepin verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Courtepin2-coat_of_arms.svg/960px-Courtepin2-coat_of_arms.svg.png"
2257,56.1,56.1,43.9,"Cressier FR","Ja zur Neutralitätsinitiative in Cressier FR: 56,1 Prozent. Cressier FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Cressier_FR_COA.svg/500px-CHE_Cressier_FR_COA.svg.png"
2258,63.9,63.9,36.1,"Fräschels FR","Fräschels hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 63,9 Prozent. Fräschels sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Fr%C3%A4schels_COA.svg/500px-CHE_Fr%C3%A4schels_COA.svg.png"
2261,54.9,54.9,45.1,"Greng FR","In Greng wird die Neutralitätsinitiative mit 54,9 Prozent angenommen. Greng sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Wappen_Greng.svg/500px-Wappen_Greng.svg.png"
2262,41.4,41.4,58.6,"Gurmels FR","58,6 Prozent der Stimmbürgerinnen und Stimmbürger von Gurmels sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Gurmels verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Gurmels-coat_of_arms.svg/500px-Gurmels-coat_of_arms.svg.png"
2265,62.5,62.5,37.5,"Kerzers FR","Kerzers hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,5 Prozent. Kerzers sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Kerzers_COA.svg/960px-CHE_Kerzers_COA.svg.png"
2266,62.7,62.7,37.3,"Kleinbösingen FR","Kleinbösingen hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,7 Prozent. Kleinbösingen sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Kleinb%C3%B6singen-coat_of_arms.svg/500px-Kleinb%C3%B6singen-coat_of_arms.svg.png"
2271,46,46,54,"Merlach FR","54 Prozent der Stimmbürgerinnen und Stimmbürger von Merlach haben die Neutralitätsinitiative abgelehnt. Abweichung: Merlach verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Meyriez_COA.svg/960px-CHE_Meyriez_COA.svg.png"
2272,48.7,48.7,51.3,"Misery-Courtion FR","Mit 51,3 Prozent wird die Neutralitätsinitiative in Misery-Courtion verworfen. Abweichung: Misery-Courtion verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Misery-Courtion-coat_of_arms.svg/500px-Misery-Courtion-coat_of_arms.svg.png"
2274,54.2,54.2,45.8,"Muntelier FR","Mit 54,2 Prozent befürworten die Stimmberechtigten von Muntelier die Neutralitätsinitiative. Muntelier sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Muntelier-coat_of_arms.svg/500px-Muntelier-coat_of_arms.svg.png"
2275,93.8,93.8,6.2,"Murten FR","Murten hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 93,8 Prozent. Murten sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Murten_FR_COA.svg/500px-CHE_Murten_FR_COA.svg.png"
2276,36.1,36.1,63.9,"Ried bei Kerzers FR","63,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ried bei Kerzers haben die Neutralitätsinitiative abgelehnt. Abweichung: Ried bei Kerzers verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Ried_bei_Kerzers_COA.svg/500px-CHE_Ried_bei_Kerzers_COA.svg.png"
2284,44.8,44.8,55.2,"Mont-Vully FR","Mit 55,2 Prozent wird die Neutralitätsinitiative in Mont-Vully verworfen. Abweichung: Mont-Vully verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Mont-Vully_COA.svg/500px-CHE_Mont-Vully_COA.svg.png"
2292,4.7,4.7,95.3,"Brünisried FR","95,3 Prozent der Stimmbürgerinnen und Stimmbürger von Brünisried haben die Neutralitätsinitiative abgelehnt. Abweichung: Brünisried verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Br%C3%BCnisried_COA.svg/960px-CHE_Br%C3%BCnisried_COA.svg.png"
2293,55.5,55.5,44.5,"Düdingen FR","In Düdingen wird die Neutralitätsinitiative mit 55,5 Prozent angenommen. Düdingen sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_D%C3%BCdingen_COA.svg/960px-CHE_D%C3%BCdingen_COA.svg.png"
2294,83.6,83.6,16.4,"Giffers FR","Mit 83,6 Prozent befürworten die Stimmberechtigten von Giffers die Neutralitätsinitiative. Giffers sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Giffers_COA_Var.svg/500px-CHE_Giffers_COA_Var.svg.png"
2295,17.6,17.6,82.4,"Bösingen FR","82,4 Prozent der Stimmbürgerinnen und Stimmbürger von Bösingen haben die Neutralitätsinitiative abgelehnt. Abweichung: Bösingen verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_B%C3%B6singen_COA.svg/960px-CHE_B%C3%B6singen_COA.svg.png"
2296,20.4,20.4,79.6,"Heitenried FR","Mit 79,6 Prozent wird die Neutralitätsinitiative in Heitenried verworfen. Abweichung: Heitenried verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Heitenried_COA.svg/500px-CHE_Heitenried_COA.svg.png"
2299,10.2,10.2,89.8,"Plaffeien FR","89,8 Prozent der Stimmbürgerinnen und Stimmbürger von Plaffeien sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Plaffeien verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Plaffeien_COA.svg/250px-CHE_Plaffeien_COA.svg.png"
2300,79.7,79.7,20.3,"Plasselb FR","Ja zur Neutralitätsinitiative in Plasselb: 79,7 Prozent. Plasselb sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Plasselb_COA_02.svg/500px-CHE_Plasselb_COA_02.svg.png"
2301,0.2,0.2,99.8,"Rechthalten FR","Bei der Ablehnung der Neutralitätsinitiative liegt Rechthalten schweizweit auf Rang drei beim Nein-Anteil, gemessen werden 99,8 Prozent. Rechthalten verzeichnet im Kanton Freiburg den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Rechthalten_COA.svg/960px-CHE_Rechthalten_COA.svg.png"
2303,31.7,31.7,68.3,"St. Silvester FR","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von St. Silvester haben die Neutralitätsinitiative abgelehnt. Abweichung: St. Silvester verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/St._Silvester-coat_of_arms.svg/500px-St._Silvester-coat_of_arms.svg.png"
2304,37.8,37.8,62.2,"St. Ursen FR","In St. Ursen ist die Neutralitätsinitiative mit 62,2 Prozent der Stimmen gescheitert. Abweichung: St. Ursen verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/St._Ursen-coat_of_arms.svg/500px-St._Ursen-coat_of_arms.svg.png"
2305,56.3,56.3,43.7,"Schmitten FR","Ja zur Neutralitätsinitiative in Schmitten FR: 56,3 Prozent. Schmitten FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Schmitten_FR_COA.svg/500px-CHE_Schmitten_FR_COA.svg.png"
2306,10.6,10.6,89.4,"Tafers FR","89,4 Prozent der Stimmbürgerinnen und Stimmbürger von Tafers sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Tafers verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Tafers_COA.svg/500px-CHE_Tafers_COA.svg.png"
2307,11.4,11.4,88.6,"Tentlingen FR","In Tentlingen ist die Neutralitätsinitiative mit 88,6 Prozent der Stimmen gescheitert. Abweichung: Tentlingen verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Tentlingen-coat_of_arms.svg/500px-Tentlingen-coat_of_arms.svg.png"
2308,52.4,52.4,47.6,"Ueberstorf FR","In Ueberstorf ist die Neutralitätsinitiative mit 52,4 Prozent der Stimmen angenommen worden. Ueberstorf sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Ueberstorf-blason.png/500px-Ueberstorf-blason.png"
2309,91,91,9,"Wünnewil-Flamatt FR","In Wünnewil-Flamatt wird die Neutralitätsinitiative mit 91 Prozent angenommen. Wünnewil-Flamatt sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_W%C3%BCnnewil-Flamatt_COA.svg/960px-CHE_W%C3%BCnnewil-Flamatt_COA.svg.png"
2321,47.5,47.5,52.5,"Attalens FR","In Attalens ist die Neutralitätsinitiative mit 52,5 Prozent der Stimmen gescheitert. Abweichung: Attalens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Attalens_COA.svg/500px-CHE_Attalens_COA.svg.png"
2323,25.8,25.8,74.2,"Bossonnens FR","Nein zur Neutralitätsinitiative in Bossonnens: 74,2 Prozent. Abweichung: Bossonnens verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bossonnens_COA.svg/250px-CHE_Bossonnens_COA.svg.png"
2325,62.7,62.7,37.3,"Châtel-Saint-Denis FR","In Châtel-Saint-Denis wird die Neutralitätsinitiative mit 62,7 Prozent angenommen. Châtel-Saint-Denis sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Ch%C3%A2tel-Saint-Denis_COA.svg/500px-CHE_Ch%C3%A2tel-Saint-Denis_COA.svg.png"
2328,8.1,8.1,91.9,"Granges (Veveyse) FR","Mit 91,9 Prozent wird die Neutralitätsinitiative in Granges (Veveyse) verworfen. Abweichung: Granges (Veveyse) verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Granges-coat_of_arms.svg/500px-Granges-coat_of_arms.svg.png"
2333,51,51,49,"Remaufens FR","Mit 51 Prozent befürworten die Stimmberechtigten von Remaufens die Neutralitätsinitiative. Remaufens sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Remaufens_COA.svg/500px-CHE_Remaufens_COA.svg.png"
2335,51,51,49,"Saint-Martin FR","In Saint-Martin FR wird die Neutralitätsinitiative mit 51 Prozent angenommen. Saint-Martin FR sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/b/b6/Besencens-Wappen.png"
2336,57.4,57.4,42.6,"Semsales FR","Die Neutralitätsinitiative erreicht in Semsales 57,4 Prozent Ja-Stimmen. Semsales sagt wie der Kanton Freiburg Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Semsales_COA.svg/960px-CHE_Semsales_COA.svg.png"
2337,35.1,35.1,64.9,"Le Flon FR","64,9 Prozent der Stimmbürgerinnen und Stimmbürger von Le Flon haben die Neutralitätsinitiative abgelehnt. Abweichung: Le Flon verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Le_Flon-coat_of_arms.svg/500px-Le_Flon-coat_of_arms.svg.png"
2338,9.5,9.5,90.5,"La Verrerie FR","In La Verrerie ist die Neutralitätsinitiative mit 90,5 Prozent der Stimmen gescheitert. Abweichung: La Verrerie verwirft die Neutralitätsinitiative, der Kanton Freiburg stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/La_Verrerie-coat_of_arms.svg/500px-La_Verrerie-coat_of_arms.svg.png"
