"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
5257,36.8,36.8,63.2,"Morbio Inferiore (TI)","A Morbio Inferiore l'Iniziativa sulla neutralità è stata respinta con il 63,2 per cento. Sia Morbio Inferiore che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Morbio_Inferiore_TI_COA.svg/500px-CHE_Morbio_Inferiore_TI_COA.svg.png"
5260,19.5,19.5,80.5,"Novazzano (TI)","A Novazzano l'Iniziativa sulla neutralità è stata respinta con il 80,5 per cento. Sia Novazzano che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Novazzano-blason.svg/500px-Novazzano-blason.svg.png"
5263,28.3,28.3,71.7,"Riva San Vitale (TI)","Con il 71,7 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Riva San Vitale. Sia Riva San Vitale che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Riva_San_Vitale_COA.svg/500px-CHE_Riva_San_Vitale_COA.svg.png"
5266,79.2,79.2,20.8,"Stabio (TI)","A Stabio l'Iniziativa sulla neutralità è stata approvata con il 79,2 per cento. Stabio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Stabio_COA.svg/500px-CHE_Stabio_COA.svg.png"
5268,58.2,58.2,41.8,"Vacallo (TI)","A Vacallo l'Iniziativa sulla neutralità è stata approvata con il 58,2 per cento. Vacallo dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Vacallo-coat_of_arms.svg/500px-Vacallo-coat_of_arms.svg.png"
5269,99.1,99.1,0.9,"Breggia (TI)","Sì all'Iniziativa sulla neutralità a Breggia, con il 99,1 per cento di voti favorevoli. Breggia dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/Breggia_CoA.png/500px-Breggia_CoA.png"
5281,64.7,64.7,35.3,"Biasca (TI)","A Biasca l'Iniziativa sulla neutralità è stata approvata con il 64,7 per cento. Biasca dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/CHE_Biasca_TI_COA.svg/500px-CHE_Biasca_TI_COA.svg.png"
5287,51,51,49,"Riviera (TI)","A Riviera, l'Iniziativa sulla neutralità è approvata con il 51 per cento. Riviera dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Blason_de_Riviera_%28Tessin%29.svg/500px-Blason_de_Riviera_%28Tessin%29.svg.png"
5304,47.7,47.7,52.3,"Bosco/Gurin (TI)","A Bosco/Gurin, l'Iniziativa sulla neutralità è stata respinta con il 52,3 per cento. Sia Bosco/Gurin che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Bosco-Gurin_COA.svg/500px-CHE_Bosco-Gurin_COA.svg.png"
5307,33.3,33.3,66.7,"Campo (Vallemaggia) (TI)","Con il 66,7 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Campo (Vallemaggia). Sia Campo (Vallemaggia) che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Campo%28Vallemaggia%29-coat_of_arms.svg/500px-Campo%28Vallemaggia%29-coat_of_arms.svg.png"
5309,47.9,47.9,52.1,"Cerentino (TI)","A Cerentino l'Iniziativa sulla neutralità non ottiene la maggioranza: 52,1 per cento di no. Sia Cerentino che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Cerentino-coat_of_arms.svg/500px-Cerentino-coat_of_arms.svg.png"
5310,79,79,21,"Cevio (TI)","La popolazione di Cevio approva l'Iniziativa sulla neutralità con il 79 per cento. Cevio dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Cevio_COA.svg/500px-CHE_Cevio_COA.svg.png"
5315,2.1,2.1,97.9,"Linescio (TI)","A Linescio l'Iniziativa sulla neutralità non ottiene la maggioranza: 97,9 per cento di no. Il tasso più alto di no all'Iniziativa sulla neutralità nel cantone Ticino è a Linescio.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Linescio-coat_of_arms.svg/500px-Linescio-coat_of_arms.svg.png"
5317,48.2,48.2,51.8,"Maggia (TI)","A Maggia l'Iniziativa sulla neutralità è stata respinta con il 51,8 per cento. Sia Maggia che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Maggia_COA.svg/500px-CHE_Maggia_COA.svg.png"
5323,33,33,67,"Lavizzara (TI)","La popolazione di Lavizzara respinge l'Iniziativa sulla neutralità con il 67 per cento. Sia Lavizzara che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Lavizzara-coat_of_arms.svg/500px-Lavizzara-coat_of_arms.svg.png"
5324,2.5,2.5,97.5,"Avegno Gordevio (TI)","La popolazione di Avegno Gordevio respinge l'Iniziativa sulla neutralità con il 97,5 per cento. Sia Avegno Gordevio che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Avegno_Gordevio_COA.svg/500px-CHE_Avegno_Gordevio_COA.svg.png"
5395,66.2,66.2,33.8,"Lema (TI)","Sì all'Iniziativa sulla neutralità a Lema con il 66,2 per cento. Lema dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Lema_COA.svg/500px-CHE_Lema_COA.svg.png"
5396,16,16,84,"Terre di Pedemonte (TI)","La popolazione di Terre di Pedemonte respinge l'Iniziativa sulla neutralità con il 84 per cento. Sia Terre di Pedemonte che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Terre_di_Pedemonte_COA.svg/250px-CHE_Terre_di_Pedemonte_COA.svg.png"
5397,28.5,28.5,71.5,"Centovalli (TI)","La popolazione di Centovalli respinge l'Iniziativa sulla neutralità con il 71,5 per cento. Sia Centovalli che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Centovalli_TI_COA.png/500px-CHE_Centovalli_TI_COA.png"
5398,99.2,99.2,0.8,"Gambarogno (TI)","Sì all'Iniziativa sulla neutralità a Gambarogno, con il 99,2 per cento di voti favorevoli. Gambarogno dice sì all'Iniziativa sulla neutralità, il cantone Ticino dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Gambarogno_TI_COA.svg/500px-CHE_Gambarogno_TI_COA.svg.png"
5399,46.3,46.3,53.7,"Verzasca (TI)","A Verzasca l'Iniziativa sulla neutralità è stata respinta con il 53,7 per cento. Sia Verzasca che il cantone Ticino hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Verzasca_TI_COA.svg/500px-CHE_Verzasca_TI_COA.svg.png"
