"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
5637,50.3,50.3,49.7,"Lavigny (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Lavigny_COA.svg/500px-CHE_Lavigny_COA.svg.png"
5638,31.6,31.6,68.4,"Lonay (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Lonay_COA.svg/500px-CHE_Lonay_COA.svg.png"
5639,4.7,4.7,95.3,"Lully (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Lully_VD_COA.svg/500px-CHE_Lully_VD_COA.svg.png"
5640,71.9,71.9,28.1,"Lussy-sur-Morges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Lussy-sur-Morges_COA.svg/500px-CHE_Lussy-sur-Morges_COA.svg.png"
5642,75,75,25,"Morges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Morges_COA.svg/500px-CHE_Morges_COA.svg.png"
5643,64.2,64.2,35.8,"Préverenges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/CHE_Pr%C3%A9verenges_COA.svg/500px-CHE_Pr%C3%A9verenges_COA.svg.png"
5645,34.1,34.1,65.9,"Romanel-sur-Morges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Romanel-sur-Morges_COA.svg/500px-CHE_Romanel-sur-Morges_COA.svg.png"
5646,41.1,41.1,58.9,"Saint-Prex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Saint-Prex_COA.svg/500px-CHE_Saint-Prex_COA.svg.png"
5648,49.9,49.9,50.1,"Saint-Sulpice (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Saint-Sulpice_VD_COA.svg/500px-CHE_Saint-Sulpice_VD_COA.svg.png"
5649,44.2,44.2,55.8,"Tolochenaz (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Tolochenaz_COA.svg/500px-CHE_Tolochenaz_COA.svg.png"
5650,49.5,49.5,50.5,"Vaux-sur-Morges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Vaux-sur-Morges_COA.svg/500px-CHE_Vaux-sur-Morges_COA.svg.png"
5651,80.1,80.1,19.9,"Villars-Sainte-Croix (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Villars-Sainte-Croix_COA.svg/500px-CHE_Villars-Sainte-Croix_COA.svg.png"
5652,19.5,19.5,80.5,"Villars-sous-Yens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Villars-sous-Yens_COA.svg/500px-CHE_Villars-sous-Yens_COA.svg.png"
5653,78,78,22,"Vufflens-le-Château (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Vufflens-le-Ch%C3%A2teau_COA.svg/500px-CHE_Vufflens-le-Ch%C3%A2teau_COA.svg.png"
5654,61.4,61.4,38.6,"Vullierens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Vullierens_COA.svg/500px-CHE_Vullierens_COA.svg.png"
5655,49.7,49.7,50.3,"Yens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Yens_COA.svg/500px-CHE_Yens_COA.svg.png"
5656,88.4,88.4,11.6,"Hautemorges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Hautemorges_COA.svg/500px-CHE_Hautemorges_COA.svg.png"
5661,86.5,86.5,13.5,"Boulens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Boulens_COA.svg/500px-CHE_Boulens_COA.svg.png"
5663,83.6,83.6,16.4,"Bussy-sur-Moudon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Bussy-sur-Moudon_COA.svg/500px-CHE_Bussy-sur-Moudon_COA.svg.png"
5665,15.5,15.5,84.5,"Chavannes-sur-Moudon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Chavannes-sur-Moudon_COA.svg/500px-CHE_Chavannes-sur-Moudon_COA.svg.png"
5669,85.9,85.9,14.1,"Curtilles (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Curtilles_COA.svg/500px-CHE_Curtilles_COA.svg.png"
5671,42.8,42.8,57.2,"Dompierre (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Dompierre_VD_COA.svg/500px-CHE_Dompierre_VD_COA.svg.png"
5673,50.7,50.7,49.3,"Hermenches (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Hermenches_COA.svg/500px-CHE_Hermenches_COA.svg.png"
5674,36.2,36.2,63.8,"Lovatens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Lovatens_COA.svg/500px-CHE_Lovatens_COA.svg.png"
5675,47.9,47.9,52.1,"Lucens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Lucens_COA.svg/500px-CHE_Lucens_COA.svg.png"
5678,48.4,48.4,51.6,"Moudon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/CHE_Moudon_COA.svg/500px-CHE_Moudon_COA.svg.png"
5680,3.7,3.7,96.3,"Ogens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Ogens_COA.svg/500px-CHE_Ogens_COA.svg.png"
5683,36.7,36.7,63.3,"Prévonloup (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Pr%C3%A9vonloup_COA.svg/500px-CHE_Pr%C3%A9vonloup_COA.svg.png"
5684,47.4,47.4,52.6,"Rossenges (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Rossenges_COA.svg/500px-CHE_Rossenges_COA.svg.png"
5688,77.5,77.5,22.5,"Syens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Syens_COA.svg/500px-CHE_Syens_COA.svg.png"
5690,30.1,30.1,69.9,"Villars-le-Comte (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Villars-le-Comte_COA.svg/500px-CHE_Villars-le-Comte_COA.svg.png"
5692,54.1,54.1,45.9,"Vucherens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Vucherens_COA.svg/500px-CHE_Vucherens_COA.svg.png"
5693,73.7,73.7,26.3,"Montanaire (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Montanaire_COA.svg/500px-CHE_Montanaire_COA.svg.png"
5701,48.2,48.2,51.8,"Arnex-sur-Nyon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Arnex-sur-Nyon_COA.svg/500px-CHE_Arnex-sur-Nyon_COA.svg.png"
5702,31.7,31.7,68.3,"Arzier-Le Muids (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Arzier-Le_Muids_COA.svg/500px-CHE_Arzier-Le_Muids_COA.svg.png"
5703,99,99,1,"Bassins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Bassins_COA.svg/500px-CHE_Bassins_COA.svg.png"
5704,90.5,90.5,9.5,"Begnins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Begnins_COA.svg/500px-CHE_Begnins_COA.svg.png"
5705,40.1,40.1,59.9,"Bogis-Bossey (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Bogis-Bossey_COA.svg/500px-CHE_Bogis-Bossey_COA.svg.png"
5706,19.9,19.9,80.1,"Borex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Borex_COA.svg/500px-CHE_Borex_COA.svg.png"
5707,53.9,53.9,46.1,"Chavannes-de-Bogis (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Chavannes-de-Bogis_COA.svg/500px-CHE_Chavannes-de-Bogis_COA.svg.png"
5708,40.7,40.7,59.3,"Chavannes-des-Bois (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Chavannes-des-Bois_COA.svg/500px-CHE_Chavannes-des-Bois_COA.svg.png"
5709,32.8,32.8,67.2,"Chéserex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Ch%C3%A9serex_COA.svg/500px-CHE_Ch%C3%A9serex_COA.svg.png"
5710,33.2,33.2,66.8,"Coinsins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Coinsins_COA.svg/500px-CHE_Coinsins_COA.svg.png"
5711,60,60,40,"Commugny (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Commugny_COA.svg/500px-CHE_Commugny_COA.svg.png"
5712,80.2,80.2,19.8,"Coppet (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Coppet_COA.svg/500px-CHE_Coppet_COA.svg.png"
5713,94,94,6,"Crans-près-Céligny (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Crans_VD_COA.svg/500px-CHE_Crans_VD_COA.svg.png"
5714,55,55,45,"Crassier (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Crassier_COA.svg/500px-CHE_Crassier_COA.svg.png"
5715,65.7,65.7,34.3,"Duillier (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/CHE_Duillier_COA.svg/500px-CHE_Duillier_COA.svg.png"
5716,39.4,39.4,60.6,"Eysins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Eysins_COA.svg/500px-CHE_Eysins_COA.svg.png"
5717,74.1,74.1,25.9,"Founex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Founex_COA.svg/500px-CHE_Founex_COA.svg.png"
5718,76.6,76.6,23.4,"Genolier (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Genolier_COA.svg/500px-CHE_Genolier_COA.svg.png"
5719,70.5,70.5,29.5,"Gingins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Gingins_COA.svg/500px-CHE_Gingins_COA.svg.png"
5720,74.7,74.7,25.3,"Givrins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Givrins_COA.svg/500px-CHE_Givrins_COA.svg.png"
5721,19.5,19.5,80.5,"Gland (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Gland_COA.svg/500px-CHE_Gland_COA.svg.png"
5722,52.4,52.4,47.6,"Grens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Grens_COA.svg/500px-CHE_Grens_COA.svg.png"
5723,27.8,27.8,72.2,"Mies (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Mies_COA.svg/500px-CHE_Mies_COA.svg.png"
5724,96.4,96.4,3.6,"Nyon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Nyon_COA.svg/500px-CHE_Nyon_COA.svg.png"
5725,39.8,39.8,60.2,"Prangins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Prangins_COA.svg/500px-CHE_Prangins_COA.svg.png"
5726,29,29,71,"La Rippe (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_La_Rippe_COA.svg/500px-CHE_La_Rippe_COA.svg.png"
5727,62.7,62.7,37.3,"Saint-Cergue (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Saint-Cergue_COA.svg/500px-CHE_Saint-Cergue_COA.svg.png"
5728,57,57,43,"Signy-Avenex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Signy-Avenex_COA.svg/500px-CHE_Signy-Avenex_COA.svg.png"
5729,49.4,49.4,50.6,"Tannay (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Tannay_COA.svg/500px-CHE_Tannay_COA.svg.png"
5730,34.6,34.6,65.4,"Trélex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Tr%C3%A9lex_COA.svg/500px-CHE_Tr%C3%A9lex_COA.svg.png"
5731,63.8,63.8,36.2,"Le Vaud (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Le_Vaud_COA.svg/500px-CHE_Le_Vaud_COA.svg.png"
5732,53,53,47,"Vich (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Vich_COA.svg/500px-CHE_Vich_COA.svg.png"
5741,54.4,54.4,45.6,"L'Abergement (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/CHE_L-Abergement_COA.svg/500px-CHE_L-Abergement_COA.svg.png"
5742,53.8,53.8,46.2,"Agiez (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Agiez_COA.svg/500px-CHE_Agiez_COA.svg.png"
5743,55.4,55.4,44.6,"Arnex-sur-Orbe (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Arnex-sur-Orbe_COA.svg/500px-CHE_Arnex-sur-Orbe_COA.svg.png"
5744,61.2,61.2,38.8,"Ballaigues (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Ballaigues_COA.svg/500px-CHE_Ballaigues_COA.svg.png"
5745,25.1,25.1,74.9,"Baulmes (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Baulmes_COA.svg/500px-CHE_Baulmes_COA.svg.png"
5746,59.6,59.6,40.4,"Bavois (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Bavois_COA.svg/500px-CHE_Bavois_COA.svg.png"
5747,60.1,60.1,39.9,"Bofflens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_Bofflens_COA.svg/500px-CHE_Bofflens_COA.svg.png"
5748,31.8,31.8,68.2,"Bretonnières (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Bretonni%C3%A8res_COA.svg/500px-CHE_Bretonni%C3%A8res_COA.svg.png"
5749,97.4,97.4,2.6,"Chavornay (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Chavornay_COA.svg/500px-CHE_Chavornay_COA.svg.png"
5750,77.6,77.6,22.4,"Les Clées (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Les_Cl%C3%A9es_COA.svg/500px-CHE_Les_Cl%C3%A9es_COA.svg.png"
5752,5.4,5.4,94.6,"Croy (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Croy_COA.svg/500px-CHE_Croy_COA.svg.png"
5754,23,23,77,"Juriens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Juriens_COA.svg/500px-CHE_Juriens_COA.svg.png"
5755,56,56,44,"Lignerolle (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/CHE_Lignerolle_COA.svg/500px-CHE_Lignerolle_COA.svg.png"
5756,63.3,63.3,36.7,"Montcherand (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Montcherand_COA.svg/500px-CHE_Montcherand_COA.svg.png"
5757,34,34,66,"Orbe (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Orbe_COA.svg/500px-CHE_Orbe_COA.svg.png"
5758,0.1,0.1,99.9,"La Praz (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_La_Praz_COA.svg/500px-CHE_La_Praz_COA.svg.png"
5759,79.8,79.8,20.2,"Premier (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Premier_COA.svg/500px-CHE_Premier_COA.svg.png"
5760,45,45,55,"Rances (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Rances_COA.svg/500px-CHE_Rances_COA.svg.png"
5761,7.4,7.4,92.6,"Romainmôtier-Envy (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Romainmotier-Envy_COA.svg/500px-CHE_Romainmotier-Envy_COA.svg.png"
5762,47.3,47.3,52.7,"Sergey (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Sergey_COA.svg/500px-CHE_Sergey_COA.svg.png"
5763,60.9,60.9,39.1,"Valeyres-sous-Rances (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Valeyres-sous-Rances_COA.svg/500px-CHE_Valeyres-sous-Rances_COA.svg.png"
5764,11.3,11.3,88.7,"Vallorbe (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Vallorbe_COA.svg/500px-CHE_Vallorbe_COA.svg.png"
5765,44.7,44.7,55.3,"Vaulion (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Vaulion_COA.svg/500px-CHE_Vaulion_COA.svg.png"
5766,12,12,88,"Vuiteboeuf (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Vuiteboeuf_COA.svg/500px-CHE_Vuiteboeuf_COA.svg.png"
5785,84.7,84.7,15.3,"Corcelles-le-Jorat (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Corcelles-le-Jorat_COA.svg/500px-CHE_Corcelles-le-Jorat_COA.svg.png"
5790,35.2,35.2,64.8,"Maracon (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Maracon_COA.svg/500px-CHE_Maracon_COA.svg.png"
5792,30.7,30.7,69.3,"Montpreveyres (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Montpreveyres_COA.svg/500px-CHE_Montpreveyres_COA.svg.png"
5798,49.7,49.7,50.3,"Ropraz (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Ropraz_COA.svg/500px-CHE_Ropraz_COA.svg.png"
5799,46.8,46.8,53.2,"Servion (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Servion_COA.svg/500px-CHE_Servion_COA.svg.png"
5803,79.4,79.4,20.6,"Vulliens (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Vulliens_COA.svg/500px-CHE_Vulliens_COA.svg.png"
5804,73,73,27,"Jorat-Menthue (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Jorat-Menthue_COA.svg/500px-CHE_Jorat-Menthue_COA.svg.png"
5805,32.9,32.9,67.1,"Oron (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Oron_COA.svg/500px-CHE_Oron_COA.svg.png"
5806,2.1,2.1,97.9,"Jorat-Mézières (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg/500px-CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg.png"
5812,14.4,14.4,85.6,"Champtauroz (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Champtauroz_COA.svg/500px-CHE_Champtauroz_COA.svg.png"
5813,82.1,82.1,17.9,"Chevroux (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Chevroux_COA.svg/500px-CHE_Chevroux_COA.svg.png"
5816,62.9,62.9,37.1,"Corcelles-près-Payerne (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg/500px-CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg.png"
5817,75.3,75.3,24.7,"Grandcour (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Grandcour_COA.svg/500px-CHE_Grandcour_COA.svg.png"
5819,51.4,51.4,48.6,"Henniez (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Henniez_COA.svg/500px-CHE_Henniez_COA.svg.png"
5821,37.9,37.9,62.1,"Missy (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Missy_COA.svg/500px-CHE_Missy_COA.svg.png"
5822,36.8,36.8,63.2,"Payerne (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Payerne_VD_COA.svg/500px-CHE_Payerne_VD_COA.svg.png"
5827,12.7,12.7,87.3,"Trey (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Trey_COA.svg/500px-CHE_Trey_COA.svg.png"
5828,55.1,55.1,44.9,"Treytorrens (Payerne) (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Treytorrens_COA.svg/500px-CHE_Treytorrens_COA.svg.png"
5830,70.1,70.1,29.9,"Villarzel (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Villarzel_COA.svg/500px-CHE_Villarzel_COA.svg.png"
5831,27.1,27.1,72.9,"Valbroye (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Valbroye_COA.svg/500px-CHE_Valbroye_COA.svg.png"
5841,53.6,53.6,46.4,"Château-d'Oex (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg/500px-CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg.png"
5842,76.1,76.1,23.9,"Rossinière (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Rossini%C3%A8re_COA.svg/500px-CHE_Rossini%C3%A8re_COA.svg.png"
5843,95.5,95.5,4.5,"Rougemont (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Rougemont_COA.svg/500px-CHE_Rougemont_COA.svg.png"
5851,71.8,71.8,28.2,"Allaman (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Allaman_COA.svg/500px-CHE_Allaman_COA.svg.png"
5852,67.6,67.6,32.4,"Bursinel (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Bursinel_COA.svg/500px-CHE_Bursinel_COA.svg.png"
5853,89,89,11,"Bursins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/CHE_Bursins_COA.svg/500px-CHE_Bursins_COA.svg.png"
5854,48.9,48.9,51.1,"Burtigny (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Burtigny_COA.svg/500px-CHE_Burtigny_COA.svg.png"
5855,45.9,45.9,54.1,"Dully (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Dully_COA.svg/500px-CHE_Dully_COA.svg.png"
5856,62.7,62.7,37.3,"Essertines-sur-Rolle (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Essertines-sur-Rolle_COA.svg/500px-CHE_Essertines-sur-Rolle_COA.svg.png"
5857,5.2,5.2,94.8,"Gilly (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Gilly_COA.svg/500px-CHE_Gilly_COA.svg.png"
5858,55.1,55.1,44.9,"Luins (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Luins_COA.svg/500px-CHE_Luins_COA.svg.png"
5859,33.3,33.3,66.7,"Mont-sur-Rolle (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Mont-sur-Rolle_COA.svg/500px-CHE_Mont-sur-Rolle_COA.svg.png"
5860,58.9,58.9,41.1,"Perroy (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Perroy_COA.svg/500px-CHE_Perroy_COA.svg.png"
5861,53.1,53.1,46.9,"Rolle (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Rolle_COA.svg/500px-CHE_Rolle_COA.svg.png"
5862,36.6,36.6,63.4,"Tartegnin (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Tartegnin_COA.svg/500px-CHE_Tartegnin_COA.svg.png"
5863,56.9,56.9,43.1,"Vinzel (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Vinzel_COA.svg/500px-CHE_Vinzel_COA.svg.png"
5871,40.5,40.5,59.5,"L'Abbaye (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_L%E2%80%99Abbaye_COA.svg/500px-CHE_L%E2%80%99Abbaye_COA.svg.png"
5872,29.5,29.5,70.5,"Le Chenit (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Le_Chenit_COA.svg/500px-CHE_Le_Chenit_COA.svg.png"
5873,7.2,7.2,92.8,"Le Lieu (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Le_Lieu_COA.svg/500px-CHE_Le_Lieu_COA.svg.png"
5882,32.5,32.5,67.5,"Chardonne (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Chardonne_COA.svg/500px-CHE_Chardonne_COA.svg.png"
5883,35.4,35.4,64.6,"Corseaux (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Corseaux_COA.svg/500px-CHE_Corseaux_COA.svg.png"
5884,61.3,61.3,38.7,"Corsier-sur-Vevey (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Corsier-sur-Vevey_COA.svg/500px-CHE_Corsier-sur-Vevey_COA.svg.png"
5885,55.2,55.2,44.8,"Jongny (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Jongny_COA.svg/500px-CHE_Jongny_COA.svg.png"
5886,97.5,97.5,2.5,"Montreux (VD)","NA NA","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Montreux_COA.svg/500px-CHE_Montreux_COA.svg.png"
