"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
424,99.1,99.1,0.9,"Wynigen (BE)","A Wynigen, les habitants disent oui à 99,1 pour cent à l'initiative ""pour une alimentation sûre"". Wynigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Wynigen_COA.svg/960px-CHE_Wynigen_COA.svg.png"
431,13.3,13.3,86.7,"Corgémont (BE)","A Corgémont, les citoyens rejettent à 86,7 pour cent l'initiative ""pour une alimentation sûre"". Corgémont a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Corg%C3%A9mont_COA.svg/500px-CHE_Corg%C3%A9mont_COA.svg.png"
432,55.5,55.5,44.5,"Cormoret (BE)","A Cormoret, les habitants disent oui à 55,5 pour cent à l'initiative ""pour une alimentation sûre"". Cormoret a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/CHE_Cormoret_COA.svg/500px-CHE_Cormoret_COA.svg.png"
433,54,54,46,"Cortébert (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 54 pour cent de oui à Cortébert. Cortébert a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Cort%C3%A9bert_COA.svg/500px-CHE_Cort%C3%A9bert_COA.svg.png"
434,52,52,48,"Courtelary (BE)","A Courtelary, les habitants disent oui à 52 pour cent à l'initiative ""pour une alimentation sûre"". Courtelary a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Courtelary_COA.svg/500px-CHE_Courtelary_COA.svg.png"
435,41.2,41.2,58.8,"La Ferrière (BE)","La population de La Ferrière rejette à 58,8 pour cent des voix l'initiative ""pour une alimentation sûre"". La Ferrière a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_La_Ferri%C3%A8re_COA.svg/500px-CHE_La_Ferri%C3%A8re_COA.svg.png"
437,52.5,52.5,47.5,"Mont-Tramelan (BE)","Mont-Tramelan dit oui à 52,5 pour cent à l'initiative ""pour une alimentation sûre"". Mont-Tramelan a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Mont-Tramelan_COA.svg/500px-CHE_Mont-Tramelan_COA.svg.png"
438,25,25,75,"Orvin (BE)","Les habitants d'Orvin s'opposent à l'initiative ""pour une alimentation sûre"" par 75 pour cent des voix. Orvin a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Orvin_COA.svg/500px-CHE_Orvin_COA.svg.png"
441,79.9,79.9,20.1,"Renan (BE)","Les habitants de Renan (BE) soutiennent à 79,9 pour cent l'initiative ""pour une alimentation sûre"". Renan (BE) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Renan_COA.svg/500px-CHE_Renan_COA.svg.png"
442,48.6,48.6,51.4,"Romont (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Romont (BE). Ils ont refusé le texte à 51,4 pour cent. Romont (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Romont_BE_COA.svg/500px-CHE_Romont_BE_COA.svg.png"
443,79,79,21,"Saint-Imier (BE)","A Saint-Imier, les habitants disent oui à 79 pour cent à l'initiative ""pour une alimentation sûre"". Saint-Imier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Saint-Imier_COA.svg/500px-CHE_Saint-Imier_COA.svg.png"
444,55.2,55.2,44.8,"Sonceboz-Sombeval (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 55,2 pour cent de oui à Sonceboz-Sombeval. Sonceboz-Sombeval a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Sonceboz-Sombeval_COA.svg/500px-CHE_Sonceboz-Sombeval_COA.svg.png"
445,60.7,60.7,39.3,"Sonvilier (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 60,7 pour cent de oui à Sonvilier. Sonvilier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Sonvilier_COA.svg/500px-CHE_Sonvilier_COA.svg.png"
446,24.4,24.4,75.6,"Tramelan (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Tramelan. Ils ont refusé le texte à 75,6 pour cent. Tramelan a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/CHE_Tramelan_COA.svg/500px-CHE_Tramelan_COA.svg.png"
448,47.9,47.9,52.1,"Villeret (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 52,1 pour cent à Villeret. Villeret a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Villeret_COA.svg/500px-CHE_Villeret_COA.svg.png"
449,77.5,77.5,22.5,"Sauge (BE)","Les habitants de Sauge soutiennent à 77,5 pour cent l'initiative ""pour une alimentation sûre"". Sauge a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Sauge_COA.svg/500px-CHE_Sauge_COA.svg.png"
450,58,58,42,"Péry-La Heutte (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Péry-La Heutte par 58 pour cent des votants. Péry-La Heutte a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_P%C3%A9ry-La_Heutte_COA.svg/500px-CHE_P%C3%A9ry-La_Heutte_COA.svg.png"
491,65,65,35,"Brüttelen (BE)","Brüttelen dit oui à 65 pour cent à l'initiative ""pour une alimentation sûre"". Brüttelen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Br%C3%BCttelen_COA.svg/500px-CHE_Br%C3%BCttelen_COA.svg.png"
492,43.3,43.3,56.7,"Cerlier (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Cerlier. Ils ont refusé le texte à 56,7 pour cent. Cerlier a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Erlach_COA.svg/500px-CHE_Erlach_COA.svg.png"
493,68.6,68.6,31.4,"Finsterhennen (BE)","La population de Finsterhennen approuve à 68,6 pour cent l'initiative ""pour une alimentation sûre"". Finsterhennen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Finsterhennen_BE_COA.svg/500px-CHE_Finsterhennen_BE_COA.svg.png"
494,35.4,35.4,64.6,"Gals (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Gals. Ils ont refusé le texte à 64,6 pour cent. Gals a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Gals_COA.svg/500px-CHE_Gals_COA.svg.png"
495,70,70,30,"Champion (Gampelen) (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Champion (Gampelen) par 70 pour cent des votants. Champion (Gampelen) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Gampelen_COA.svg/500px-CHE_Gampelen_COA.svg.png"
496,46.6,46.6,53.4,"Anet (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Anet. Les citoyens de la commune ont refusé le texte à 53,4 pour cent. Anet a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Ins_COA.svg/500px-CHE_Ins_COA.svg.png"
497,53.8,53.8,46.2,"Lüscherz (BE)","A Lüscherz, les habitants disent oui à 53,8 pour cent à l'initiative ""pour une alimentation sûre"". Lüscherz a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_L%C3%BCscherz_COA.svg/500px-CHE_L%C3%BCscherz_COA.svg.png"
498,59.1,59.1,40.9,"Müntschemier (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Müntschemier par 59,1 pour cent des votants. Müntschemier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_M%C3%BCntschemier_COA.svg/500px-CHE_M%C3%BCntschemier_COA.svg.png"
499,88.4,88.4,11.6,"Siselen (BE)","Les habitants de Siselen soutiennent à 88,4 pour cent l'initiative ""pour une alimentation sûre"". Siselen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Siselen_COA.svg/500px-CHE_Siselen_COA.svg.png"
500,52.4,52.4,47.6,"Treiten (BE)","Les habitants de Treiten soutiennent à 52,4 pour cent l'initiative ""pour une alimentation sûre"". Treiten a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Treiten_COA.svg/500px-CHE_Treiten_COA.svg.png"
501,48.5,48.5,51.5,"Tschugg (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Tschugg. Ils ont refusé le texte à 51,5 pour cent. Tschugg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Tschugg_COA.svg/500px-CHE_Tschugg_COA.svg.png"
502,13.1,13.1,86.9,"Vinelz (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Vinelz. Ils ont refusé le texte à 86,9 pour cent. Vinelz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Vinelz_COA.svg/500px-CHE_Vinelz_COA.svg.png"
533,48.1,48.1,51.9,"Bätterkinden (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Bätterkinden. Les citoyens de la commune ont refusé le texte à 51,9 pour cent. Bätterkinden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_B%C3%A4tterkinden_COA.svg/500px-CHE_B%C3%A4tterkinden_COA.svg.png"
538,48.8,48.8,51.2,"Fraubrunnen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Fraubrunnen. Les citoyens de la commune ont refusé le texte à 51,2 pour cent. Fraubrunnen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Fraubrunnen_COA.svg/500px-CHE_Fraubrunnen_COA.svg.png"
540,59.8,59.8,40.2,"Jegenstorf (BE)","Les habitants de Jegenstorf soutiennent à 59,8 pour cent l'initiative ""pour une alimentation sûre"". Jegenstorf a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Jegenstorf_COA.svg/500px-CHE_Jegenstorf_COA.svg.png"
541,31.2,31.2,68.8,"Iffwil (BE)","La population d'Iffwil rejette à 68,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Iffwil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Iffwil_COA.svg/500px-CHE_Iffwil_COA.svg.png"
543,60,60,40,"Mattstetten (BE)","Les habitants de Mattstetten soutiennent à 60 pour cent l'initiative ""pour une alimentation sûre"". Mattstetten a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Mattstetten_COA.svg/500px-CHE_Mattstetten_COA.svg.png"
544,30.9,30.9,69.1,"Moosseedorf (BE)","La population de Moosseedorf rejette à 69,1 pour cent des voix l'initiative ""pour une alimentation sûre"". Moosseedorf a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Moosseedorf_COA.svg/500px-CHE_Moosseedorf_COA.svg.png"
546,62.4,62.4,37.6,"Münchenbuchsee (BE)","Les habitants de Münchenbuchsee acceptent à 62,4 pour cent l'initiative ""pour une alimentation sûre"". Münchenbuchsee a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_M%C3%BCnchenbuchsee_COA.svg/500px-CHE_M%C3%BCnchenbuchsee_COA.svg.png"
551,49.3,49.3,50.7,"Urtenen-Schönbühl (BE)","Les habitants d'Urtenen-Schönbühl s'opposent à l'initiative ""pour une alimentation sûre"" par 50,7 pour cent des voix. Urtenen-Schönbühl a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg/500px-CHE_Urtenen-Sch%C3%B6nb%C3%BChl_COA.svg.png"
552,44.7,44.7,55.3,"Utzenstorf (BE)","Les habitants d'Utzenstorf s'opposent à l'initiative ""pour une alimentation sûre"" par 55,3 pour cent des voix. Utzenstorf a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Utzenstorf_COA.svg/500px-CHE_Utzenstorf_COA.svg.png"
553,85,85,15,"Wiggiswil (BE)","Les habitants de Wiggiswil soutiennent à 85 pour cent l'initiative ""pour une alimentation sûre"". Wiggiswil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Wiggiswil_COA.svg/500px-CHE_Wiggiswil_COA.svg.png"
554,36.4,36.4,63.6,"Wiler bei Utzenstorf (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Wiler bei Utzenstorf. Les citoyens de la commune ont refusé le texte à 63,6 pour cent. Wiler bei Utzenstorf a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/CHE_Wiler_bei_Utzenstorf_COA.svg/500px-CHE_Wiler_bei_Utzenstorf_COA.svg.png"
556,42,42,58,"Zielebach (BE)","Les habitants de Zielebach s'opposent à l'initiative ""pour une alimentation sûre"" par 58 pour cent des voix. Zielebach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Zielebach_COA.svg/500px-CHE_Zielebach_COA.svg.png"
557,21.5,21.5,78.5,"Zuzwil (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Zuzwil (BE). Les citoyens de la commune ont refusé le texte à 78,5 pour cent. Zuzwil (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Zuzwil_BE_COA.svg/500px-CHE_Zuzwil_BE_COA.svg.png"
561,62.6,62.6,37.4,"Adelboden (BE)","La population d'Adelboden approuve à 62,6 pour cent l'initiative ""pour une alimentation sûre"". Adelboden a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Adelboden_COA.svg/500px-CHE_Adelboden_COA.svg.png"
562,57.2,57.2,42.8,"Aeschi bei Spiez (BE)","La population d'Aeschi bei Spiez approuve à 57,2 pour cent l'initiative ""pour une alimentation sûre"". Aeschi bei Spiez a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Aeschi_bei_Spiez_COA.svg/500px-CHE_Aeschi_bei_Spiez_COA.svg.png"
563,66.6,66.6,33.4,"Frutigen (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Frutigen par 66,6 pour cent des votants. Frutigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Frutigen_COA.svg/500px-CHE_Frutigen_COA.svg.png"
564,56.3,56.3,43.7,"Kandergrund (BE)","Les habitants de Kandergrund acceptent à 56,3 pour cent l'initiative ""pour une alimentation sûre"". Kandergrund a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/CHE_Kandergrund_COA.svg/500px-CHE_Kandergrund_COA.svg.png"
565,69.4,69.4,30.6,"Kandersteg (BE)","Les habitants de Kandersteg acceptent à 69,4 pour cent l'initiative ""pour une alimentation sûre"". Kandersteg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Kandersteg_COA.svg/500px-CHE_Kandersteg_COA.svg.png"
566,30,30,70,"Krattigen (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Krattigen. Les habitants ont refusé le texte à 70 pour cent. Krattigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Krattigen_COA.svg/960px-CHE_Krattigen_COA.svg.png"
567,55.2,55.2,44.8,"Reichenbach im Kandertal (BE)","Les habitants de Reichenbach im Kandertal acceptent à 55,2 pour cent l'initiative ""pour une alimentation sûre"". Reichenbach im Kandertal a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Reichenbach_im_Kandertal_COA.svg/500px-CHE_Reichenbach_im_Kandertal_COA.svg.png"
571,51.7,51.7,48.3,"Beatenberg (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 51,7 pour cent de oui à Beatenberg. Beatenberg a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Beatenberg_COA.svg/500px-CHE_Beatenberg_COA.svg.png"
572,42.2,42.2,57.8,"Bönigen (BE)","La population de Bönigen rejette à 57,8 pour cent des voix l'initiative ""pour une alimentation sûre"". Bönigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_B%C3%B6nigen_BE_COA.svg/500px-CHE_B%C3%B6nigen_BE_COA.svg.png"
573,26.4,26.4,73.6,"Brienz (BE)","Les habitants de Brienz (BE) s'opposent à l'initiative ""pour une alimentation sûre"" par 73,6 pour cent des voix. Brienz (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Brienz_COA.svg/960px-CHE_Brienz_COA.svg.png"
574,32.7,32.7,67.3,"Brienzwiler (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 67,3 pour cent à Brienzwiler. Brienzwiler a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Brienzwiler_COA.svg/500px-CHE_Brienzwiler_COA.svg.png"
575,37.2,37.2,62.8,"Därligen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Därligen. Ils ont refusé le texte à 62,8 pour cent. Därligen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_D%C3%A4rligen_COA.svg/500px-CHE_D%C3%A4rligen_COA.svg.png"
576,53.1,53.1,46.9,"Grindelwald (BE)","Grindelwald dit oui à 53,1 pour cent à l'initiative ""pour une alimentation sûre"". Grindelwald a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Grindelwald_COA.svg/500px-CHE_Grindelwald_COA.svg.png"
577,51.1,51.1,48.9,"Gsteigwiler (BE)","Les habitants de Gsteigwiler acceptent à 51,1 pour cent l'initiative ""pour une alimentation sûre"". Gsteigwiler a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Gsteigwiler_COA.svg/500px-CHE_Gsteigwiler_COA.svg.png"
578,44.3,44.3,55.7,"Gündlischwand (BE)","La population de Gündlischwand rejette à 55,7 pour cent des voix l'initiative ""pour une alimentation sûre"". Gündlischwand a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/CHE_G%C3%BCndlischwand_COA.svg/500px-CHE_G%C3%BCndlischwand_COA.svg.png"
579,37,37,63,"Habkern (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 63 pour cent à Habkern. Habkern a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Habkern_COA.svg/960px-CHE_Habkern_COA.svg.png"
580,41.5,41.5,58.5,"Hofstetten bei Brienz (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Hofstetten bei Brienz. Ils ont refusé le texte à 58,5 pour cent. Hofstetten bei Brienz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Hofstetten_bei_Brienz_COA.svg/500px-CHE_Hofstetten_bei_Brienz_COA.svg.png"
581,63.7,63.7,36.3,"Interlaken (BE)","Les habitants d'Interlaken acceptent à 63,7 pour cent l'initiative ""pour une alimentation sûre"". Interlaken a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Interlaken_COA.svg/500px-CHE_Interlaken_COA.svg.png"
582,58.4,58.4,41.6,"Iseltwald (BE)","A Iseltwald, les habitants disent oui à 58,4 pour cent à l'initiative ""pour une alimentation sûre"". Iseltwald a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Iseltwald_COA.svg/500px-CHE_Iseltwald_COA.svg.png"
584,64.2,64.2,35.8,"Lauterbrunnen (BE)","Les habitants de Lauterbrunnen soutiennent à 64,2 pour cent l'initiative ""pour une alimentation sûre"". Lauterbrunnen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Lauterbrunnen_COA.svg/500px-CHE_Lauterbrunnen_COA.svg.png"
585,91.4,91.4,8.6,"Leissigen (BE)","La population de Leissigen approuve à 91,4 pour cent l'initiative ""pour une alimentation sûre"". Leissigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Leissigen_COA.svg/500px-CHE_Leissigen_COA.svg.png"
586,96.8,96.8,3.2,"Lütschental (BE)","Lütschental dit oui à 96,8 pour cent à l'initiative ""pour une alimentation sûre"". Lütschental a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_L%C3%BCtschental_COA.svg/500px-CHE_L%C3%BCtschental_COA.svg.png"
587,25,25,75,"Matten bei Interlaken (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 75 pour cent à Matten bei Interlaken. Matten bei Interlaken a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Matten_bei_Interlaken_COA.svg/500px-CHE_Matten_bei_Interlaken_COA.svg.png"
588,10.7,10.7,89.3,"Niederried bei Interlaken (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Niederried bei Interlaken. Les habitants ont refusé le texte à 89,3 pour cent. Niederried bei Interlaken a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Niederried_bei_Interlaken_COA.svg/500px-CHE_Niederried_bei_Interlaken_COA.svg.png"
589,58.2,58.2,41.8,"Oberried am Brienzersee (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Oberried am Brienzersee par 58,2 pour cent des votants. Oberried am Brienzersee a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Oberried_am_Brienzersee_COA.svg/500px-CHE_Oberried_am_Brienzersee_COA.svg.png"
590,51.9,51.9,48.1,"Ringgenberg (BE)","Les habitants de Ringgenberg (BE) soutiennent à 51,9 pour cent l'initiative ""pour une alimentation sûre"". Ringgenberg (BE) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/CHE_Ringgenberg_COA.svg/500px-CHE_Ringgenberg_COA.svg.png"
591,49.7,49.7,50.3,"Saxeten (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Saxeten. Ils ont refusé le texte à 50,3 pour cent. Saxeten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Saxeten_COA.svg/500px-CHE_Saxeten_COA.svg.png"
592,69.4,69.4,30.6,"Schwanden bei Brienz (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Schwanden bei Brienz par 69,4 pour cent des votants. Schwanden bei Brienz a dit oui à l'initiative, mais le canton a voté non.","https://upload.wikimedia.org/wikipedia/commons/4/4f/Wappen-gross.gif"
593,29.9,29.9,70.1,"Unterseen (BE)","Les habitants d'Unterseen s'opposent à l'initiative ""pour une alimentation sûre"" par 70,1 pour cent des voix. Unterseen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Unterseen_COA.svg/500px-CHE_Unterseen_COA.svg.png"
594,35.5,35.5,64.5,"Wilderswil (BE)","Les habitants de Wilderswil s'opposent à l'initiative ""pour une alimentation sûre"" par 64,5 pour cent des voix. Wilderswil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/CHE_Wilderswil_COA.svg/500px-CHE_Wilderswil_COA.svg.png"
602,36.2,36.2,63.8,"Arni (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Arni (BE). Les citoyens de la commune ont refusé le texte à 63,8 pour cent. Arni (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Arni_BE_COA.svg/960px-CHE_Arni_BE_COA.svg.png"
603,66.6,66.6,33.4,"Biglen (BE)","Les habitants de Biglen acceptent à 66,6 pour cent l'initiative ""pour une alimentation sûre"". Biglen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Biglen_COA.svg/500px-CHE_Biglen_COA.svg.png"
605,65.4,65.4,34.6,"Bowil (BE)","Bowil dit oui à 65,4 pour cent à l'initiative ""pour une alimentation sûre"". Bowil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Bowil_COA.svg/960px-CHE_Bowil_COA.svg.png"
606,1.5,1.5,98.5,"Brenzikofen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Brenzikofen. Ils ont refusé le texte à 98,5 pour cent. Brenzikofen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Brenzikofen_COA.svg/500px-CHE_Brenzikofen_COA.svg.png"
607,66.8,66.8,33.2,"Freimettigen (BE)","Les habitants de Freimettigen soutiennent à 66,8 pour cent l'initiative ""pour une alimentation sûre"". Freimettigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Freimettigen_COA.svg/500px-CHE_Freimettigen_COA.svg.png"
