"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
5523,48.7,48.7,51.3,"Froideville VD","In Froideville ist die Steuersenkung von 12 Prozent mit 51,3 Prozent der Stimmen gescheitert. Abweichung: Froideville verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Froideville_COA.svg/500px-CHE_Froideville_COA.svg.png"
5527,91.4,91.4,8.6,"Morrens VD","Ja zur Steuersenkung von 12 Prozent in Morrens VD: 91,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Morrens VD der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Morrens_COA.svg/500px-CHE_Morrens_COA.svg.png"
5529,49.7,49.7,50.3,"Oulens-sous-Echallens VD","Nein zur Steuersenkung von 12 Prozent in Oulens-sous-Echallens: 50,3 Prozent. Abweichung: Oulens-sous-Echallens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Oulens-sous-Echallens_COA.svg/500px-CHE_Oulens-sous-Echallens_COA.svg.png"
5530,10.3,10.3,89.7,"Pailly VD","In Pailly ist die Steuersenkung von 12 Prozent mit 89,7 Prozent der Stimmen gescheitert. Abweichung: Pailly verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/CHE_Pailly_COA.svg/500px-CHE_Pailly_COA.svg.png"
5531,57.1,57.1,42.9,"Penthéréaz VD","Ja zur Steuersenkung von 12 Prozent in Penthéréaz: 57,1 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Penthéréaz der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Penth%C3%A9r%C3%A9az_COA.svg/500px-CHE_Penth%C3%A9r%C3%A9az_COA.svg.png"
5533,44.1,44.1,55.9,"Poliez-Pittet VD","In Poliez-Pittet ist die Steuersenkung von 12 Prozent mit 55,9 Prozent der Stimmen gescheitert. Abweichung: Poliez-Pittet verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/CHE_Poliez-Pittet_COA.svg/500px-CHE_Poliez-Pittet_COA.svg.png"
5534,67.8,67.8,32.2,"Rueyres VD","Ja zur Steuersenkung von 12 Prozent in Rueyres: 67,8 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Rueyres der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Rueyres_COA.svg/500px-CHE_Rueyres_COA.svg.png"
5535,46.4,46.4,53.6,"Saint-Barthélemy VD","In Saint-Barthélemy VD ist die Steuersenkung von 12 Prozent mit 53,6 Prozent der Stimmen gescheitert. Abweichung: Saint-Barthélemy VD verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Saint-Barth%C3%A9lemy_COA.svg/500px-CHE_Saint-Barth%C3%A9lemy_COA.svg.png"
5537,49.3,49.3,50.7,"Villars-le-Terroir VD","Nein zur Steuersenkung von 12 Prozent in Villars-le-Terroir: 50,7 Prozent. Abweichung: Villars-le-Terroir verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Villars-le-Terroir_COA.svg/500px-CHE_Villars-le-Terroir_COA.svg.png"
5539,70.9,70.9,29.1,"Vuarrens VD","Die Steuersenkung von 12 Prozent erreicht in Vuarrens 70,9 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Vuarrens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Vuarrens_COA.svg/500px-CHE_Vuarrens_COA.svg.png"
5540,56.1,56.1,43.9,"Montilliez VD","Ja zur Steuersenkung von 12 Prozent in Montilliez: 56,1 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Montilliez der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Montilliez_COA.svg/500px-CHE_Montilliez_COA.svg.png"
5541,54.4,54.4,45.6,"Goumoëns VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Goumoëns mit 54,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Goumoëns der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Goumo%C3%ABns_COA.svg/500px-CHE_Goumo%C3%ABns_COA.svg.png"
5551,88,88,12,"Bonvillars VD","Ja zur Steuersenkung von 12 Prozent in Bonvillars: 88 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Bonvillars der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Bonvillars_COA.svg/500px-CHE_Bonvillars_COA.svg.png"
5552,63.2,63.2,36.8,"Bullet VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Bullet mit 63,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Bullet der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/CHE_Bullet_COA.svg/500px-CHE_Bullet_COA.svg.png"
5553,65.4,65.4,34.6,"Champagne VD","Ja zur Steuersenkung von 12 Prozent in Champagne: 65,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Champagne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/CHE_Champagne_COA.svg/500px-CHE_Champagne_COA.svg.png"
5554,37.7,37.7,62.3,"Concise VD","In Concise ist die Steuersenkung von 12 Prozent mit 62,3 Prozent der Stimmen gescheitert. Abweichung: Concise verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Concise_COA.svg/500px-CHE_Concise_COA.svg.png"
5555,27.3,27.3,72.7,"Corcelles-près-Concise VD","In Corcelles-près-Concise hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 72,7 Prozent lehnen die Vorlage ab. Abweichung: Corcelles-près-Concise verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Corcelles-pr%C3%A8s-Concise_COA.svg/500px-CHE_Corcelles-pr%C3%A8s-Concise_COA.svg.png"
5556,10,10,90,"Fiez VD","In Fiez ist die Steuersenkung von 12 Prozent mit 90 Prozent der Stimmen gescheitert. Abweichung: Fiez verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Fiez_COA.svg/500px-CHE_Fiez_COA.svg.png"
5557,25.1,25.1,74.9,"Fontaines-sur-Grandson VD","Nein zur Steuersenkung von 12 Prozent in Fontaines-sur-Grandson: 74,9 Prozent. Abweichung: Fontaines-sur-Grandson verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Fontaines-sur-Grandson_COA.svg/500px-CHE_Fontaines-sur-Grandson_COA.svg.png"
5559,5.1,5.1,94.9,"Giez VD","In Giez hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 94,9 Prozent lehnen die Vorlage ab. Abweichung: Giez verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Giez_COA.svg/500px-CHE_Giez_COA.svg.png"
5560,30.3,30.3,69.7,"Grandevent VD","Nein zur Steuersenkung von 12 Prozent in Grandevent: 69,7 Prozent. Abweichung: Grandevent verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Grandevent_COA.svg/500px-CHE_Grandevent_COA.svg.png"
5561,8.4,8.4,91.6,"Grandson VD","In Grandson hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 91,6 Prozent lehnen die Vorlage ab. Abweichung: Grandson verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Grandson_COA.svg/500px-CHE_Grandson_COA.svg.png"
5562,39,39,61,"Mauborget VD","Nein zur Steuersenkung von 12 Prozent in Mauborget: 61 Prozent. Abweichung: Mauborget verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/CHE_Mauborget_COA.svg/500px-CHE_Mauborget_COA.svg.png"
5563,20.8,20.8,79.2,"Mutrux VD","In Mutrux ist die Steuersenkung von 12 Prozent mit 79,2 Prozent der Stimmen gescheitert. Abweichung: Mutrux verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Mutrux_COA.svg/500px-CHE_Mutrux_COA.svg.png"
5564,47.2,47.2,52.8,"Novalles VD","Nein zur Steuersenkung von 12 Prozent in Novalles: 52,8 Prozent. Abweichung: Novalles verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/CHE_Novalles_COA.svg/500px-CHE_Novalles_COA.svg.png"
5565,89.5,89.5,10.5,"Onnens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Onnens VD mit 89,5 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Onnens VD der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/CHE_Onnens_COA.svg/500px-CHE_Onnens_COA.svg.png"
5566,25.7,25.7,74.3,"Provence VD","In Provence hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 74,3 Prozent lehnen die Vorlage ab. Abweichung: Provence verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Provence_COA.svg/500px-CHE_Provence_COA.svg.png"
5568,24.2,24.2,75.8,"Sainte-Croix VD","In Sainte-Croix hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 75,8 Prozent lehnen die Vorlage ab. Abweichung: Sainte-Croix verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Sainte-Croix_COA.svg/500px-CHE_Sainte-Croix_COA.svg.png"
5571,37.5,37.5,62.5,"Tévenon VD","In Tévenon ist die Steuersenkung von 12 Prozent mit 62,5 Prozent der Stimmen gescheitert. Abweichung: Tévenon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_T%C3%A9venon_COA.svg/500px-CHE_T%C3%A9venon_COA.svg.png"
5581,52.6,52.6,47.4,"Belmont-sur-Lausanne VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Belmont-sur-Lausanne mit 52,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Belmont-sur-Lausanne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/CHE_Belmont-sur-Lausanne_COA.svg/500px-CHE_Belmont-sur-Lausanne_COA.svg.png"
5582,29.8,29.8,70.2,"Cheseaux-sur-Lausanne VD","In Cheseaux-sur-Lausanne hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 70,2 Prozent lehnen die Vorlage ab. Abweichung: Cheseaux-sur-Lausanne verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Cheseaux-sur-Lausanne_COA.svg/500px-CHE_Cheseaux-sur-Lausanne_COA.svg.png"
5583,94.8,94.8,5.2,"Crissier VD","Die Steuersenkung von 12 Prozent erreicht in Crissier 94,8 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Crissier der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Crissier_COA.svg/500px-CHE_Crissier_COA.svg.png"
5584,88.4,88.4,11.6,"Epalinges VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Epalinges mit 88,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Epalinges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_%C3%89palinges_COA.svg/500px-CHE_%C3%89palinges_COA.svg.png"
5585,40.3,40.3,59.7,"Jouxtens-Mézery VD","In Jouxtens-Mézery hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 59,7 Prozent lehnen die Vorlage ab. Abweichung: Jouxtens-Mézery verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Jouxtens-M%C3%A9zery_COA.svg/500px-CHE_Jouxtens-M%C3%A9zery_COA.svg.png"
5586,97.3,97.3,2.7,"Lausanne VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Lausanne mit 97,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Lausanne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Lausanne_COA.svg/500px-CHE_Lausanne_COA.svg.png"
5587,80.6,80.6,19.4,"Le Mont-sur-Lausanne VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Le Mont-sur-Lausanne mit 80,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Le Mont-sur-Lausanne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Le_Mont-sur-Lausanne_COA.svg/500px-CHE_Le_Mont-sur-Lausanne_COA.svg.png"
5588,44.7,44.7,55.3,"Paudex VD","In Paudex ist die Steuersenkung von 12 Prozent mit 55,3 Prozent der Stimmen gescheitert. Abweichung: Paudex verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Paudex_COA.svg/500px-CHE_Paudex_COA.svg.png"
5589,53.4,53.4,46.6,"Prilly VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Prilly mit 53,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Prilly der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Prilly_COA.svg/500px-CHE_Prilly_COA.svg.png"
5590,43.3,43.3,56.7,"Pully VD","Nein zur Steuersenkung von 12 Prozent in Pully: 56,7 Prozent. Abweichung: Pully verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Pully_COA.svg/960px-CHE_Pully_COA.svg.png"
5591,63.5,63.5,36.5,"Renens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Renens VD mit 63,5 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Renens VD der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Renens_COA.svg/500px-CHE_Renens_COA.svg.png"
5592,53.6,53.6,46.4,"Romanel-sur-Lausanne VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Romanel-sur-Lausanne mit 53,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Romanel-sur-Lausanne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Romanel-sur-Lausanne_COA.svg/500px-CHE_Romanel-sur-Lausanne_COA.svg.png"
5601,42.9,42.9,57.1,"Chexbres VD","In Chexbres hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 57,1 Prozent lehnen die Vorlage ab. Abweichung: Chexbres verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Chexbres_COA.svg/500px-CHE_Chexbres_COA.svg.png"
5604,50.8,50.8,49.2,"Forel (Lavaux) VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Forel (Lavaux) mit 50,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Forel (Lavaux) der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Forel_%28Lavaux%29_COA.svg/500px-CHE_Forel_%28Lavaux%29_COA.svg.png"
5606,33.6,33.6,66.4,"Lutry VD","Nein zur Steuersenkung von 12 Prozent in Lutry: 66,4 Prozent. Abweichung: Lutry verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/CHE_Lutry_COA.svg/500px-CHE_Lutry_COA.svg.png"
5607,63.2,63.2,36.8,"Puidoux VD","Ja zur Steuersenkung von 12 Prozent in Puidoux: 63,2 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Puidoux der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Puidoux_COA.svg/500px-CHE_Puidoux_COA.svg.png"
5609,55.6,55.6,44.4,"Rivaz VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Rivaz mit 55,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Rivaz der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Rivaz_COA.svg/500px-CHE_Rivaz_COA.svg.png"
5610,48.3,48.3,51.7,"Saint-Saphorin (Lavaux) VD","Nein zur Steuersenkung von 12 Prozent in Saint-Saphorin (Lavaux): 51,7 Prozent. Abweichung: Saint-Saphorin (Lavaux) verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Saint-Saphorin_COA.svg/500px-CHE_Saint-Saphorin_COA.svg.png"
5611,85,85,15,"Savigny VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Savigny mit 85 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Savigny der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Savigny_COA.svg/500px-CHE_Savigny_COA.svg.png"
5613,70.3,70.3,29.7,"Bourg-en-Lavaux VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Bourg-en-Lavaux mit 70,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Bourg-en-Lavaux der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Bourg-en-Lavaux_COA.svg/500px-CHE_Bourg-en-Lavaux_COA.svg.png"
5621,9.2,9.2,90.8,"Aclens VD","Nein zur Steuersenkung von 12 Prozent in Aclens: 90,8 Prozent. Abweichung: Aclens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Aclens_COA.svg/500px-CHE_Aclens_COA.svg.png"
5622,50.8,50.8,49.2,"Bremblens VD","Die Steuersenkung von 12 Prozent erreicht in Bremblens 50,8 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Bremblens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Bremblens_COA.svg/500px-CHE_Bremblens_COA.svg.png"
5623,81.1,81.1,18.9,"Buchillon VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Buchillon mit 81,1 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Buchillon der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/CHE_Buchillon_COA.svg/500px-CHE_Buchillon_COA.svg.png"
5624,49.1,49.1,50.9,"Bussigny VD","Nein zur Steuersenkung von 12 Prozent in Bussigny: 50,9 Prozent. Abweichung: Bussigny verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Bussigny_COA.svg/500px-CHE_Bussigny_COA.svg.png"
5627,9.4,9.4,90.6,"Chavannes-près-Renens VD","Nein zur Steuersenkung von 12 Prozent in Chavannes-près-Renens: 90,6 Prozent. Abweichung: Chavannes-près-Renens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Chavannes-pr%C3%A8s-Renens_COA.svg/500px-CHE_Chavannes-pr%C3%A8s-Renens_COA.svg.png"
5628,17.7,17.7,82.3,"Chigny VD","In Chigny hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 82,3 Prozent lehnen die Vorlage ab. Abweichung: Chigny verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Chigny_COA.svg/500px-CHE_Chigny_COA.svg.png"
5629,50.6,50.6,49.4,"Clarmont VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Clarmont mit 50,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Clarmont der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Clarmont_COA.svg/500px-CHE_Clarmont_COA.svg.png"
5631,94.8,94.8,5.2,"Denens VD","Ja zur Steuersenkung von 12 Prozent in Denens: 94,8 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Denens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Denens_COA.svg/500px-CHE_Denens_COA.svg.png"
5632,53.6,53.6,46.4,"Denges VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Denges mit 53,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Denges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/CHE_Denges_COA.svg/500px-CHE_Denges_COA.svg.png"
5633,6.9,6.9,93.1,"Echandens VD","In Echandens ist die Steuersenkung von 12 Prozent mit 93,1 Prozent der Stimmen gescheitert. Abweichung: Echandens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Echandens_COA.svg/500px-CHE_Echandens_COA.svg.png"
5634,11.9,11.9,88.1,"Echichens VD","Nein zur Steuersenkung von 12 Prozent in Echichens: 88,1 Prozent. Abweichung: Echichens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Echichens_COA.svg/500px-CHE_Echichens_COA.svg.png"
5635,70.6,70.6,29.4,"Ecublens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Ecublens VD mit 70,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Ecublens VD der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_Ecublens_VD_COA.svg/500px-CHE_Ecublens_VD_COA.svg.png"
5636,79.9,79.9,20.1,"Etoy VD","Die Steuersenkung von 12 Prozent erreicht in Etoy 79,9 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Etoy der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Etoy_COA.svg/500px-CHE_Etoy_COA.svg.png"
5637,80.2,80.2,19.8,"Lavigny VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Lavigny mit 80,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Lavigny der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Lavigny_COA.svg/500px-CHE_Lavigny_COA.svg.png"
5638,56.6,56.6,43.4,"Lonay VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Lonay mit 56,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Lonay der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Lonay_COA.svg/500px-CHE_Lonay_COA.svg.png"
5639,84.8,84.8,15.2,"Lully VD","Ja zur Steuersenkung von 12 Prozent in Lully VD: 84,8 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Lully VD der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Lully_VD_COA.svg/500px-CHE_Lully_VD_COA.svg.png"
5640,2.4,2.4,97.6,"Lussy-sur-Morges VD","In Lussy-sur-Morges ist die Steuersenkung von 12 Prozent mit 97,6 Prozent der Stimmen gescheitert. Abweichung: Lussy-sur-Morges verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Lussy-sur-Morges_COA.svg/500px-CHE_Lussy-sur-Morges_COA.svg.png"
5642,16.7,16.7,83.3,"Morges VD","In Morges ist die Steuersenkung von 12 Prozent mit 83,3 Prozent der Stimmen gescheitert. Abweichung: Morges verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Morges_COA.svg/500px-CHE_Morges_COA.svg.png"
5643,18.5,18.5,81.5,"Préverenges VD","Nein zur Steuersenkung von 12 Prozent in Préverenges: 81,5 Prozent. Abweichung: Préverenges verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/CHE_Pr%C3%A9verenges_COA.svg/500px-CHE_Pr%C3%A9verenges_COA.svg.png"
5645,91.3,91.3,8.7,"Romanel-sur-Morges VD","Ja zur Steuersenkung von 12 Prozent in Romanel-sur-Morges: 91,3 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Romanel-sur-Morges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Romanel-sur-Morges_COA.svg/500px-CHE_Romanel-sur-Morges_COA.svg.png"
5646,60.6,60.6,39.4,"Saint-Prex VD","Ja zur Steuersenkung von 12 Prozent in Saint-Prex: 60,6 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Saint-Prex der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Saint-Prex_COA.svg/500px-CHE_Saint-Prex_COA.svg.png"
